Copper Resistance (Ohms),Graphene Resistance (Ohms),Final Resistance (Ohms)
55053.0,1662740.9827970588,50078.71338006874
54502.0,1662737.6552279543,49622.364149389665
53963.0,1662734.3288910429,49175.15367102123
53434.0,1662731.003785717,48735.46900784973
52915.0,1662727.6799113692,48303.351542330725
52406.0,1662724.3572673916,47878.842051782914
51907.0,1662721.035853176,47461.98069906439
51417.0,1662717.7156681172,47051.96960701184
50937.0,1662714.3967116075,46649.682443826794
50465.0,1662711.078983042,46253.47744158217
50002.0,1662707.7624818147,45864.22592488579
49548.0,1662704.4472073196,45481.961285386504
491510.0,1662701.1331589515,260495.3856670624
450550.0,1662697.8203361076,248520.9231325214
415890.0,1662694.5087381823,237598.42355242593
386190.0,1662691.198364572,227598.46350583737
360440.0,1662687.8892146735,218402.87892177104
337910.0,1662684.5812878837,209921.7926815486
318040.0,1662681.2745836,202078.4526913354
300370.0,1662677.96910122,194797.1468771707
284560.0,1662674.664840141,188022.26460273936
270330.0,1662671.3617997628,181702.29610907973
257460.0,1662668.0599794835,175795.51129102745
245760.0,1662664.7593787017,170260.79024031057
235070.0,1662661.4599968176,165060.40805187
225280.0,1662658.1618332306,160172.7282967615
216270.0,1662654.864887342,155564.71270295995
207950.0,1662651.5691585515,151212.83906827084
200250.0,1662648.2746462603,147099.74851860688
193090.0,1662644.9813498696,143199.06067782565
186440.0,1662641.689268781,139508.6684187084
180220.0,1662638.3984023975,135996.4189949706
174410.0,1662635.1087501212,132661.5206749512
168960.0,1662631.8203113545,129484.55487995029
163840.0,1662628.533085501,126456.02412130249
159020.0,1662625.2470719644,123565.21462733229
154480.0,1662621.9622701479,120806.37596151906
150180.0,1662618.6786794572,118160.58854610813
146130.0,1662615.3962992951,115638.91662970572
142280.0,1662612.1151290676,113214.58387475486
138630.0,1662608.8351681808,110891.31199860168
135170.0,1662605.5564160391,108666.26497902838
131870.0,1662602.2788720499,106523.20208438853
128730.0,1662599.002535619,104464.8176710863
125740.0,1662595.7274061528,102487.0942778177
122880.0,1662592.45348306,100579.0156285046
120150.0,1662589.180765747,98742.57106251035
117540.0,1662585.909253622,96972.89337844844
115030.0,1662582.6389460927,95258.00035725055
112640.0,1662579.3698425696,93613.09633094491
110340.0,1662576.1019424603,92018.9635752136
108130.0,1662572.8352451744,90476.78068567303
106010.0,1662569.569750122,88987.69987688451
103970.0,1662566.305456713,87545.75494303092
102010.0,1662563.0423643575,86151.91271218464
100120.0,1662559.7804724677,84799.94285901905
98302.0,1662556.5197804533,83492.08700342754
96547.0,1662553.260287726,82222.62142976566
94853.0,1662550.0019936988,80990.76896960422
93218.0,1662546.7448977833,79795.70745867364
91638.0,1662543.4889993926,78635.09837504059
90110.0,1662540.2342979389,77507.27278750925
88633.0,1662536.9807928363,76411.99484259222
87204.0,1662533.7284834979,75347.51090445711
85819.0,1662530.4773693387,74311.2675051647
84479.0,1662527.2274497724,73304.41541420232
83179.0,1662523.9787242142,72323.57313131864
81919.0,1662520.7311920791,71369.08509299971
80696.0,1662517.484852783,70439.00273554551
79509.0,1662514.2397057414,69532.86542338473
78357.0,1662510.99575037,68650.19503017506
77238.0,1662507.7529860863,67789.72610926538
76150.0,1662504.5114123072,66950.16605634421
75092.0,1662501.2710284502,66130.97178358122
74063.0,1662498.0318339316,65331.58537834412
73063.0,1662494.7938281707,64552.21515956767
72088.0,1662491.557010586,63789.933136630956
71140.0,1662488.3213805952,63046.48144850378
70216.0,1662485.0869376182,62319.67908658239
69316.0,1662481.8536810747,61609.68396808227
68438.0,1662478.6216103835,60915.066581468134
67583.0,1662475.3907249658,60236.760193606395
66748.0,1662472.1610242417,59572.51787788722
65934.0,1662468.9325076311,58923.25933846655
65140.0,1662465.7051745576,58288.308981254595
64365.0,1662462.47902444,57666.98077101102
63607.0,1662459.254056703,57057.773934254285
62868.0,1662456.0302707662,56462.39668184852
62145.0,1662452.8076660535,55878.528326077496
61439.0,1662449.586241988,55307.065272913635
60749.0,1662446.3659979927,54747.285456504396
60074.0,1662443.1469334923,54198.45801885524
59413.0,1662439.9290479096,53659.84362933544
58768.0,1662436.7123406695,53133.14708003029
58136.0,1662433.4968111962,52615.98996886654
57517.0,1662430.2824589158,52108.43482177606
56912.0,1662427.069283253,51611.36559664644
56319.0,1662423.8572836334,51123.19965887724
55738.0,1662420.6464594845,50643.99177817527
55170.0,1662417.4368102313,50174.62298660275
54612.0,1662414.2283353012,49712.66501666866
54066.0,1662411.0210341215,49259.821269704225
53531.0,1662407.8149061196,48815.31155230027
53006.0,1662404.6099507238,48378.3490298454
52492.0,1662401.4061673624,47949.80932056926
51987.0,1662398.2035554624,47528.06554351504
51492.0,1662395.0021144547,47113.99067366759
51006.0,1662391.8018437675,46706.7855195707
50529.0,1662388.6027428312,46306.48481764674
50061.0,1662385.4048110752,45913.1227982104
49602.0,1662382.2080479297,45526.73317836184
49151.0,1662379.012452826,45146.50546507481
487610.0,1662375.818025194,259372.06053823177
446980.0,1662372.624764467,247409.2472725827
412590.0,1662369.4326700747,236497.9409261985
383120.0,1662366.2417414505,226510.58452316737
357580.0,1662363.0519780267,217332.86418455516
335230.0,1662359.8633792351,208868.99628435113
315510.0,1662356.6759445097,201039.83805174986
297980.0,1662353.4896732836,193775.90830392283
282300.0,1662350.3045649908,187020.59739713874
268190.0,1662347.1206190651,180721.4642731689
255420.0,1662343.9378349415,174831.26086846448
243810.0,1662340.7562120543,169312.49524219582
233210.0,1662337.5757498383,164131.69681956686
223490.0,1662334.3964477303,159256.86475378159
214550.0,1662331.2183051647,154664.38323791022
206300.0,1662328.0413215791,150330.553856408
198660.0,1662324.8654964096,146232.4519709723
191560.0,1662321.690829092,142348.72704865978
184960.0,1662318.5173190644,138671.58513848536
178790.0,1662315.344965765,135174.12175731623
173020.0,1662312.1737686307,131849.69340126662
167620.0,1662309.0037270999,128690.29379466218
162540.0,1662305.834840611,125674.65631437658
157760.0,1662302.6671086047,122797.80726920326
153250.0,1662299.500530518,120047.81151081272
148990.0,1662296.3351057908,117417.8560788484
144970.0,1662293.1708338642,114906.67395852199
141150.0,1662290.007714178,112493.51967218406
137530.0,1662286.8457461724,110182.11050172293
134090.0,1662283.6849292892,107963.1016326914
130820.0,1662280.5252629693,105833.08969733333
127710.0,1662277.366746653,103788.34356349979
124740.0,1662274.2093797852,101818.15588917561
121900.0,1662271.0531618055,99918.01464054566
119190.0,1662267.8980921584,98089.90660128933
116600.0,1662264.7441702855,96328.94256103116
114120.0,1662261.5913956312,94629.97586392396
111740.0,1662258.4397676385,92987.6159670803
109460.0,1662255.2892857522,91403.21431280512
107270.0,1662252.1399494156,89871.06979266279
105170.0,1662248.991758074,88392.3305072659
103150.0,1662245.844711172,86961.0083836608
101200.0,1662242.698808156,85570.91634105443
99328.0,1662239.5540484702,84228.62284433293
97522.0,1662236.4104315622,82926.34506334527
95781.0,1662233.2679568771,81664.0863222178
94100.0,1662230.1266238624,80438.89512109448
92478.0,1662226.9864319651,79250.66716634044
90910.0,1662223.8473806311,78096.31747544586
89395.0,1662220.7094693105,76975.64278540142
87930.0,1662217.5726974497,75886.92445408487
86512.0,1662214.4370644973,74828.39218134002
85138.0,1662211.3025699027,73798.22621684337
83808.0,1662208.1692131143,72796.82296660777
82519.0,1662205.0369935816,71822.29764269544
81268.0,1662201.905910754,70872.72084028908
80056.0,1662198.7759640827,69949.17430743281
78878.0,1662195.6471530169,69048.1468164954
77735.0,1662192.5194770077,68170.67880156239
76625.0,1662189.3929355056,67315.50084089796
75545.0,1662186.267527963,66480.5419862422
74496.0,1662183.1432538307,65666.80297507693
73476.0,1662180.0201125613,64872.95169946656
72483.0,1662176.8981036076,64097.63146315341
71516.0,1662173.7772264213,63340.246431095344
70575.0,1662170.6574804555,62600.974437076766
69659.0,1662167.538865164,61879.20076983
68766.0,1662164.42138,61173.50677901118
67895.0,1662161.3050244183,60483.246396415256
67046.0,1662158.1897978727,59808.55786823517
66219.0,1662155.0756998179,59149.576894470825
65411.0,1662151.9627297088,58504.03668485026
64623.0,1662148.8508870013,57872.85135190774
63854.0,1662145.740171151,57255.33307806621
63103.0,1662142.6305816127,56650.7840038158
62369.0,1662139.522117844,56058.49659040843
61652.0,1662136.4147793013,55478.56372753148
60951.0,1662133.3085654413,54910.26508979582
60267.0,1662130.2034757214,54354.49830354503
59597.0,1662127.0995095992,53808.90588009402
58942.0,1662123.9966665322,53274.375480087634
58301.0,1662120.8949459798,52750.16321934949
57674.0,1662117.7943474,52236.337507618264
57061.0,1662114.6948702517,51732.96561129627
56460.0,1662111.5965139936,51238.46645968658
55872.0,1662108.4992780862,50753.720632972356
55296.0,1662105.4031619895,50277.960639391255
54732.0,1662102.3081651633,49811.24010452115
54179.0,1662099.2142870675,49352.782009779534
53637.0,1662096.1215271642,48902.63379534697
53106.0,1662093.029884914,48460.84216951591
52585.0,1662089.9393597783,48026.61895577852
52075.0,1662086.8499512195,47600.84069931775
51574.0,1662083.7616586995,47181.87807018248
51083.0,1662080.6744816808,46770.604969474654
50601.0,1662077.588419626,46366.22090150789
50128.0,1662074.5034719987,45968.76041599897
49664.0,1662071.419638262,45578.257552903386
49208.0,1662068.3369178795,45193.90233057409
48761.0,1662065.2553103163,44816.56875338928
483770.0,1662062.174815036,258258.81814403977
443460.0,1662059.0954315038,246306.34173484243
409340.0,1662056.0171591835,235407.65226400175
380110.0,1662052.939997543,225437.763699425
354770.0,1662049.8639460464,216275.71548045933
332590.0,1662046.7890041599,207826.39760757936
313030.0,1662043.7151713495,200016.45479644818
295640.0,1662040.6424470828,192771.00138405
280080.0,1662037.5708308266,186031.91279204795
266070.0,1662034.5003220476,179745.35435108203
253400.0,1662031.430920214,173872.22344612321
241890.0,1662028.3626247933,168374.7189043437
231370.0,1662025.2954352552,163209.13037119008
221730.0,1662022.2293510663,158352.635082522
212860.0,1662019.1643716968,153776.20091624153
204670.0,1662016.100496616,149455.5950893623
197090.0,1662013.037725293,145372.83781977012
190050.0,1662009.9760571977,141506.43293389856
183500.0,1662006.9154918008,137842.8545724813
177380.0,1662003.8560285715,134360.49016218612
171660.0,1662000.7976669827,131052.6290508682
166300.0,1661997.7404065044,127905.27708063021
161260.0,1661994.684246608,124902.79839223139
156510.0,1661991.6291867655,122034.09354249104
152040.0,1661988.5752264487,119299.23986564952
147820.0,1661985.5223651312,116685.37480848114
143820.0,1661982.4706022835,114178.59448186915
140040.0,1661979.419937381,111783.1337636272
136450.0,1661976.370369896,109483.79694334442
133040.0,1661973.3218993023,107277.49607268185
129790.0,1661970.274525074,105154.2372610755
126700.0,1661967.2282466851,103116.70688709454
123760.0,1661964.1830636107,101160.83892394815
120940.0,1661961.1389753255,99268.79319381357
118260.0,1661958.0959813048,97455.96853770697
115680.0,1661955.054081024,95697.08012249744
113220.0,1661952.0132739595,94007.33293716674
110860.0,1661948.9735595873,92374.52333419888
108600.0,1661945.9349373833,90799.99881367406
106430.0,1661942.897406825,89278.03631896176
104340.0,1661939.8609673902,87802.6984347915
102340.0,1661936.825618555,86382.09457963653
100410.0,1661933.791359798,85002.97974365678
98546.0,1661930.7581905972,83663.28273854921
96754.0,1661927.72611043,82368.0982751943
95027.0,1661924.6951187768,81113.12586243752
93359.0,1661921.6652151162,79894.67115603367
91750.0,1661918.636398927,78713.35103434983
90195.0,1661915.6086696887,77566.07043303836
88691.0,1661912.5820268812,76451.13645382594
87237.0,1661909.556469986,75368.2962526785
85830.0,1661906.5319984823,74315.773350341
84468.0,1661903.5086118511,73292.49477394193
83148.0,1661900.4863095751,72296.59678066391
81869.0,1661897.4650911347,71327.68811791258
80629.0,1661894.4449560107,70384.59564640539
79425.0,1661891.4259036875,69465.35035194372
78257.0,1661888.4079336459,68570.24545137165
77123.0,1661885.3910453687,67698.02706905255
76021.0,1661882.3752383396,66847.41353017223
74950.0,1661879.3605120424,66017.87234422092
73910.0,1661876.3468659595,65209.63416864289
72897.0,1661873.334299576,64419.80114206375
71912.0,1661870.3228123751,63649.34821644491
70953.0,1661867.3124038428,62896.89894296923
70020.0,1661864.303073462,62162.630353240966
69110.0,1661861.2948207203,61444.34462288447
68224.0,1661858.287645102,60742.984224136526
67361.0,1661855.2815460928,60057.90788704187
66519.0,1661852.276523179,59387.66555871347
65697.0,1661849.2725758466,58731.586630877515
64896.0,1661846.2697035836,58090.592389604935
64114.0,1661843.2679058756,57463.20021129949
63351.0,1661840.2671822112,56849.51969529551
62606.0,1661837.2675320772,56248.85123049499
61878.0,1661834.2689549627,55660.48555332561
61166.0,1661831.2714503543,55083.704096690286
60471.0,1661828.275017742,54519.4050180059
59792.0,1661825.279656614,53966.86294925873
59128.0,1661822.2853664595,53425.34378603963
58478.0,1661819.292146768,52894.10501075076
57842.0,1661816.2999970303,52373.215843488026
57220.0,1661813.3089167357,51862.744373626396
56612.0,1661810.318905374,51362.75753830797
56016.0,1661807.329962436,50871.67158569129
55432.0,1661804.3420874143,50389.54162953971
54861.0,1661801.355279799,49917.249832135276
54301.0,1661798.369539081,49453.195339649224
53752.0,1661795.384864754,48997.42611142964
53215.0,1661792.4012563091,48550.82176958684
52688.0,1661789.4187132393,48111.7654822285
52171.0,1661786.437235037,47680.29865797207
51665.0,1661783.4568211953,47257.29875005716
51168.0,1661780.477471208,46841.13400765606
50681.0,1661777.4991845689,46432.6792392278
50203.0,1661774.5219607714,46031.13265769493
49734.0,1661771.5457993103,45636.528623230195
49273.0,1661768.5706996804,45248.05768445136
48821.0,1661765.596661377,44866.59393861912
48377.0,1661762.6236838948,44491.32444335844
479990.0,1661759.6517667286,257155.87907449878
439990.0,1661756.6809093757,245212.38875265594
406150.0,1661753.7111113307,234331.08816717955
377140.0,1661750.7423720907,224373.20621723848
351990.0,1661747.774691154,215224.1872429195
329990.0,1661744.8080680151,206794.17241475056
310580.0,1661741.8425021733,199000.34501355584
293330.0,1661738.877993125,191774.13818683528
277890.0,1661735.9145403684,185051.9751519779
264000.0,1661732.952143402,178787.7930981218
251420.0,1661729.9908017246,172927.9325982344
240000.0,1661727.0305148344,167447.6051259965
229560.0,1661724.0712822308,162297.78635272942
220000.0,1661721.113103413,157460.18883124462
211200.0,1661718.1559778808,152900.31738236747
203070.0,1661715.1999051345,148593.40398302508
195550.0,1661712.2448846747,144526.45708070305
188570.0,1661709.2909160007,140677.83387974935
182070.0,1661706.3379986149,137028.23234400904
176000.0,1661703.386132018,133561.3753951617
170320.0,1661700.4353157112,130264.63479639235
165000.0,1661697.485549196,127129.59835709097
160000.0,1661694.5368319754,124140.54447110667
155290.0,1661691.589163551,121286.30644373385
150850.0,1661688.6425434262,118560.75595426887
146660.0,1661685.6969711035,115956.98814944916
142700.0,1661682.752446086,113467.35850724463
138950.0,1661679.8089678779,111083.52089053676
135380.0,1661676.866535982,108790.00835721579
132000.0,1661673.925149904,106596.55810325149
128780.0,1661670.9848091467,104486.73909025127
125710.0,1661668.0455132155,102456.58733152454
122790.0,1661665.1072616167,100508.53691682447
120000.0,1661662.1700538527,98631.44464000667
117330.0,1661659.2338894324,96820.47629301871
114780.0,1661656.2987678598,95077.39874182401
112340.0,1661653.3646886412,93397.0213878354
110000.0,1661650.4316512835,91773.9100079407
107750.0,1661647.4996552933,90202.39993196185
105600.0,1661644.5687001778,88690.71655114449
103530.0,1661641.6387854444,87225.94013824756
101540.0,1661638.7099106007,85809.05134909418
99621.0,1661635.7820751544,84434.54276002877
97776.0,1661632.8552786142,83105.40521516859
95998.0,1661629.9295204883,81817.39440043713
94284.0,1661627.0048002854,80569.05738443852
92630.0,1661624.0811175152,79358.14446123097
91033.0,1661621.1584716868,78183.06862458149
89490.0,1661618.2368623095,77042.1855212913
87999.0,1661615.3162888938,75934.54039591287
86556.0,1661612.3967509496,74857.64329683031
85160.0,1661609.4782479878,73811.19388173617
83808.0,1661606.560779519,72793.3601798113
82499.0,1661603.644345054,71803.77810927313
81229.0,1661600.728944105,70839.78107925992
79999.0,1661597.814576184,69902.46426282244
78805.0,1661594.9012408026,68989.0954239383
77646.0,1661591.988937472,68099.19733463616
76520.0,1661589.0776657057,67231.50370562956
75427.0,1661586.167425017,66386.27018515836
74365.0,1661583.2582149191,65562.19262283329
73332.0,1661580.350034924,64757.94098203852
72328.0,1661577.4428845467,63973.72507785441
71350.0,1661574.5367633018,63207.39618956193
70399.0,1661571.6316707016,62459.92127368869
69473.0,1661568.7276062616,61729.90469876241
68570.0,1661565.824569498,61015.92870833529
67691.0,1661562.922559924,60318.936490610955
66834.0,1661560.0215770563,59637.48854510727
65999.0,1661557.1216204104,58971.72187398723
65184.0,1661554.2226895017,58320.16991195059
64389.0,1661551.3247838477,57682.95208059448
63613.0,1661548.4279029632,57059.38107334642
62856.0,1661545.5320463672,56449.56601489743
62117.0,1661542.6372135757,55852.80554968808
61394.0,1661539.7434041053,55267.578317853586
60689.0,1661536.850617475,54695.59520248929
59999.0,1661533.9588532036,54134.509940204654
59325.0,1661531.0681108076,53585.216338485065
58666.0,1661528.1783898063,53046.97873683208
58021.0,1661525.289689718,52519.05308754331
57390.0,1661522.4020100639,52001.50829377447
56773.0,1661519.51535036,51494.412119042274
56169.0,1661516.6297101295,50997.00684683006
55578.0,1661513.7450888904,50509.35310742613
54999.0,1661510.8614861628,50030.68303058041
54432.0,1661507.9789014687,49561.05058583284
53877.0,1661505.0973343276,49100.508875869134
53332.0,1661502.2167842612,48647.446046900724
52799.0,1661499.3372507913,48203.571660584916
52276.0,1661496.4587334387,47767.26643013394
51764.0,1661493.581231726,47339.40792317929
51261.0,1661490.704745175,46918.36541966457
50768.0,1661487.8292733096,46505.01383631337
50285.0,1661484.9548156508,46099.392517891814
49810.0,1661482.081371722,45699.85662166325
49345.0,1661479.2089410475,45308.12256687122
48888.0,1661476.3375231507,44922.53919853265
48440.0,1661473.4671175552,44543.9814853714
47999.0,1661470.5977237849,44170.78839890905
476270.0,1661467.7293413647,256063.46896919978
436580.0,1661464.8619698195,244130.70223568843
403000.0,1661461.9956086748,233261.81822111717
374210.0,1661459.1302574552,223317.06782539256
349270.0,1661456.265915686,214189.6635620055
327440.0,1661453.4025828931,205776.44877213906
308180.0,1661450.540258604,197999.88419357984
291050.0,1661447.6789423444,190785.44534845254
275740.0,1661444.8186336395,184085.3741572024
261950.0,1661441.959332019,177835.22705064292
249480.0,1661439.1010370092,171998.59808251332
238140.0,1661436.2437481363,166531.29924308852
227780.0,1661433.3874649296,161397.81311912468
218290.0,1661430.5321869163,156574.5315996049
209560.0,1661427.677913626,152031.6217186671
201500.0,1661424.8246445858,147744.13454709132
194040.0,1661421.972379326,143693.46483791913
187110.0,1661419.121117375,139857.49844588793
180650.0,1661416.2708582631,136216.50349291932
174630.0,1661413.4216015188,132765.37388187813
169000.0,1661410.5733466735,129485.80418616993
163720.0,1661407.7260932566,126363.35183267714
158760.0,1661404.8798407991,123387.98913297679
154090.0,1661402.0345888312,120548.48175243723
149690.0,1661399.1903368852,117838.65215385128
145530.0,1661396.3470844915,115245.27351057579
141590.0,1661393.504831183,112760.43598897253
137870.0,1661390.6635764895,110388.36507767077
134330.0,1661387.8233199455,108107.2581702404
130970.0,1661384.9840610828,105920.32451558091
127780.0,1661382.1457994336,103824.08731003945
124740.0,1661379.3085345312,101808.07886783672
121840.0,1661376.47226591,99868.0061614526
119070.0,1661373.6369931016,97999.28788258806
116420.0,1661370.802715642,96197.06839809589
113890.0,1661367.9694330634,94463.11099748457
111470.0,1661365.1371449016,92792.20308479895
109150.0,1661362.3058506912,91178.88860107282
106920.0,1661359.4755499663,89617.48134608072
104780.0,1661356.646242263,88109.14860049762
102730.0,1661353.817927116,86655.02953637176
100750.0,1661350.990604062,85241.91681725922
98849.0,1661348.1642726369,83877.118492805
97018.0,1661345.3389323764,82555.03824370223
95254.0,1661342.514582818,81274.28122058354
93553.0,1661339.691223497,80032.65544690564
91912.0,1661336.868853952,78828.62681384094
90327.0,1661334.0474737205,77659.86229955063
88796.0,1661331.227082339,76525.44290035364
87316.0,1661328.4076793464,75423.66280048223
85885.0,1661325.5892642809,74353.5130225919
84500.0,1661322.7718366797,73313.19445587468
83158.0,1661319.9553960836,72300.8592635988
81859.0,1661317.1399420307,71316.89007269636
80600.0,1661314.3254740594,70359.3750731999
79379.0,1661311.5119917106,69427.12354551336
78194.0,1661308.6994945235,68518.9143461221
77044.0,1661305.8879820383,67634.2677593353
75927.0,1661303.0774537951,66771.9135782719
74843.0,1661300.2679093354,65932.10640376809
73788.0,1661297.4593481997,65111.980872453285
72764.0,1661294.651769928,64313.3126783791
71767.0,1661291.8451740637,63533.1911017428
70797.0,1661289.039560147,62771.806098414796
69853.0,1661286.234927721,62028.55543681007
68934.0,1661283.4312763272,61302.82380788114
68039.0,1661280.6286055075,60593.983264676914
67166.0,1661277.8269148066,59900.598295482945
66316.0,1661275.026203766,59223.60549560319
65487.0,1661272.226471929,58561.548420801264
64679.0,1661269.4277188403,57914.55455018243
63890.0,1661266.6299440432,57281.14133635006
63120.0,1661263.833147081,56661.41939279237
62369.0,1661261.037327499,56055.49736019411
61635.0,1661258.2424848413,55461.86242866544
60918.0,1661255.448618654,54880.60784870721
60218.0,1661252.6557284808,54311.82525538599
59534.0,1661249.8638138676,53754.78935966136
58865.0,1661247.0728743603,53208.76607847378
58211.0,1661244.2829095046,52673.831662206976
57571.0,1661241.493918847,52149.24054197062
56945.0,1661238.705901934,51635.0612984832
56333.0,1661235.9188583123,51131.36136393974
55734.0,1661233.1327875287,50637.381530526036
55147.0,1661230.3476891303,50152.355047287536
54573.0,1661227.5635626656,49677.165149056316
54010.0,1661224.7804076816,49210.209869712664
53459.0,1661221.9982237266,48752.36914910457
52919.0,1661219.217010349,48302.861830458074
52390.0,1661216.4367670969,47861.734646987665
51871.0,1661213.6574935203,47428.197551176505
51363.0,1661210.8791891665,47003.12899591272
50864.0,1661208.1018535872,46584.89588038489
50375.0,1661205.3254863303,46174.37400597371
49895.0,1661202.5500869465,45770.76099098952
49424.0,1661199.7756549846,45374.09138766623
48962.0,1661197.002189997,44984.399235384066
48509.0,1661194.2296915336,44601.718053573066
48064.0,1661191.4581591452,44225.234192836455
47627.0,1661188.6875923832,43854.97642807158
472610.0,1661185.9179907984,254981.81809139234
433220.0,1661183.1493539435,243058.38832433417
399900.0,1661180.3816813703,232203.35910862518
371330.0,1661177.6149726307,222273.09098008138
346580.0,1661174.849227277,213161.09962145018
324920.0,1661172.0844448635,204765.53127562767
305800.0,1661169.3206249408,197002.87837287685
288820.0,1661166.557767064,189813.69053113813
273610.0,1661163.795870786,183123.3530657334
259930.0,1661161.034935661,176892.35942506624
247560.0,1661158.2749612427,171074.87921833497
236300.0,1661155.515947085,165621.0353627261
226030.0,1661152.7578927437,160509.3599625937
216610.0,1661150.0007977723,155700.91543353538
207950.0,1661147.2446617277,151175.48624376778
199950.0,1661144.4894841635,146902.54320263123
192540.0,1661141.7352646359,142863.00532559637
185670.0,1661138.982002701,139045.51826359963
179260.0,1661136.2296979139,135419.1107937551
173290.0,1661133.478349833,131984.1180083942
167700.0,1661130.7279580135,128716.23135181879
162460.0,1661127.9785220122,125606.63217845307
157540.0,1661125.230041387,122645.2273009389
152900.0,1661122.4825156953,119814.57394264112
148530.0,1661119.7359444937,117114.43212618079
144410.0,1661116.9903273412,114537.8037550876
140500.0,1661114.245663796,112064.22504873223
136810.0,1661111.501953416,109704.13306610032
133300.0,1661108.7591957604,107435.64121833179
129970.0,1661106.0173903871,105261.95175936342
126800.0,1661103.2765368572,103172.94019835035
123780.0,1661100.5366347283,101164.5953318236
120900.0,1661097.7976835608,99232.60316312667
118150.0,1661095.0596829148,97372.3610686291
115530.0,1661092.3226323505,95585.83739587845
113010.0,1661089.5865314286,93854.25523453671
110610.0,1661086.8513797096,92192.91637978284
108310.0,1661084.117176754,90589.49741362898
106100.0,1661081.3839221238,89038.29058193836
103970.0,1661078.6516153803,87533.37089245363
101930.0,1661075.9202560848,86082.87265949385
99975.0,1661073.1898438,84684.31690284303
98088.0,1661070.460378088,83326.45008775694
96272.0,1661067.7318585108,82012.22979026649
94521.0,1661065.0042846317,80738.07685791561
92834.0,1661062.2776560131,79503.96759744131
91205.0,1661059.5519722188,78306.16073550424
89632.0,1661056.8272328123,77143.77441649842
88113.0,1661054.1034373583,76015.88473277593
86645.0,1661051.3805854183,74920.77941071273
85224.0,1661048.6586765584,73855.94256848833
83850.0,1661045.9377103425,72821.81203613202
82519.0,1661043.2176863367,71815.78625534076
81229.0,1661040.4986041044,70836.72533734798
79980.0,1661037.7804632115,69884.98395235116
78768.0,1661035.0632632233,68957.84332721887
77592.0,1661032.3470037058,68054.83885031125
76451.0,1661029.6316842253,67175.48830775707
75343.0,1661026.9173043475,66318.51758226281
74267.0,1661024.2038636396,65483.40275697376
73221.0,1661021.4913616674,64668.82413165179
72204.0,1661018.7797979992,63874.219184581845
71215.0,1661016.0691722012,63099.01096859691
70252.0,1661013.359483842,62341.82108987889
69316.0,1661010.6507324884,61603.61772640033
68404.0,1661007.9429177083,60882.20617217625
67515.0,1661005.2360390709,60176.94953559959
66650.0,1661002.530096144,59488.792347211835
65806.0,1660999.825088497,58815.48972151547
64984.0,1660997.121015698,58157.97194538025
64181.0,1660994.4178773174,57513.96314182208
63399.0,1660991.7156729244,56885.18565956594
62635.0,1660989.0144020882,56269.3405390892
61889.0,1660986.3140643786,55666.52993727365
61161.0,1660983.6146593671,55076.85422375755
60450.0,1660980.9161866235,54499.599122674925
59755.0,1660978.218645718,53934.04113626718
59076.0,1660975.5220362232,53380.26435240304
58412.0,1660972.8263577078,52837.533150113515
57763.0,1660970.1316097456,52305.92344276596
57128.0,1660967.437791908,51784.68814940952
56507.0,1660964.7449037668,51273.89552285828
55900.0,1660962.0529448923,50773.61265855365
55305.0,1660959.3619148603,50282.252258670844
54723.0,1660956.6718132412,49800.6977576154
54153.0,1660953.9826396091,49328.17846436282
53595.0,1660951.2943935369,48864.74782161393
53048.0,1660948.6070745979,48409.62562323183
52512.0,1660945.9206823655,47962.859127103206
51987.0,1660943.235216414,47524.49484984042
51472.0,1660940.5506763184,47093.74144300253
50967.0,1660937.8670616515,46670.639717664555
50473.0,1660935.1843719897,46256.0697482301
49987.0,1660932.5026069067,45847.55143706196
49511.0,1660929.821765978,45446.800794280636
49044.0,1660927.1418487788,45053.012293358086
48586.0,1660924.4628548855,44666.21977652372
48136.0,1660921.7847838737,44285.61014514466
47694.0,1660919.1076353195,43911.21246227776
47261.0,1660916.4314087983,43543.90426776062
469000.0,1660913.7561038884,253908.23000252084
429920.0,1660911.081720166,241998.81060170746
396850.0,1660908.4082572088,231155.92354711212
368500.0,1660905.7357145925,221241.50326514916
343930.0,1660903.0640918964,212142.40807864713
322440.0,1660900.3933886974,203765.5305435599
303470.0,1660897.7236045739,196021.90261214811
286610.0,1660895.0547391044,188846.1142336064
271530.0,1660892.3867918667,182179.48638691453
257950.0,1660889.7197624408,175963.9848708442
245670.0,1660887.0536504053,170161.65137245407
234500.0,1660884.388455339,164726.76397056744
224300.0,1660881.7241768222,159627.51223628808
214960.0,1660879.060814434,154839.49254722398
206360.0,1660876.398367755,150326.75792069532
198420.0,1660873.7368363654,146068.7199000799
191070.0,1660871.076219845,142046.15934095028
184250.0,1660868.4165177755,138241.98581831
177900.0,1660865.7577297376,134636.21094944078
171970.0,1660863.0998553124,131211.94271516072
166420.0,1660860.442894081,127956.0108861883
161220.0,1660857.7868456251,124859.53440801508
156330.0,1660855.1317095272,121906.27331281513
151740.0,1660852.47748537,119096.93907701818
147400.0,1660849.8241727347,116406.78279192
143310.0,1660847.1717712043,113840.92547026223
139430.0,1660844.520280363,111378.82094875925
135760.0,1660841.8696997913,109024.47072095117
132280.0,1660839.2200290752,106768.73726816454
128970.0,1660836.5712677967,104601.85630480332
