Ncht,Nchb,Nchl,Nchr,Lg
1.764086408640863965e+03,1.764086408640863965e+03,3.802820282028202570e+01,3.802820282028202570e+01,4.352099476588134487e-07
1.764356435643564282e+03,1.764356435643564282e+03,3.803300330033003007e+01,3.803300330033003007e+01,4.351547696094319110e-07
1.764626462646264599e+03,1.764626462646264599e+03,3.803780378037803445e+01,3.803780378037803445e+01,4.350996055626980902e-07
1.764896489648964916e+03,1.764896489648964916e+03,3.804260426042603882e+01,3.804260426042603882e+01,4.350444555132765788e-07
1.765166516651665006e+03,1.765166516651665006e+03,3.804740474047404319e+01,3.804740474047404319e+01,4.349893194558345631e-07
1.765436543654365778e+03,1.765436543654365778e+03,3.805220522052205467e+01,3.805220522052205467e+01,4.349341973850419826e-07
1.765706570657065640e+03,1.765706570657065640e+03,3.805700570057005194e+01,3.805700570057005194e+01,4.348790892955717412e-07
1.765976597659765957e+03,1.765976597659765957e+03,3.806180618061806342e+01,3.806180618061806342e+01,4.348239951820990190e-07
1.766246624662466047e+03,1.766246624662466047e+03,3.806660666066606780e+01,3.806660666066606780e+01,4.347689150393019082e-07
1.766516651665166819e+03,1.766516651665166819e+03,3.807140714071407217e+01,3.807140714071407217e+01,4.347138488618613595e-07
1.766786678667866681e+03,1.766786678667866681e+03,3.807620762076207654e+01,3.807620762076207654e+01,4.346587966444609175e-07
1.767056705670566998e+03,1.767056705670566998e+03,3.808100810081008092e+01,3.808100810081008092e+01,4.346037583817864565e-07
1.767326732673267315e+03,1.767326732673267315e+03,3.808580858085808529e+01,3.808580858085808529e+01,4.345487340685271858e-07
1.767596759675967860e+03,1.767596759675967860e+03,3.809060906090608967e+01,3.809060906090608967e+01,4.344937236993746969e-07
1.767866786678667722e+03,1.767866786678667722e+03,3.809540954095409404e+01,3.809540954095409404e+01,4.344387272690232283e-07
1.768136813681368039e+03,1.768136813681368039e+03,3.810021002100209842e+01,3.810021002100209842e+01,4.343837447721697186e-07
1.768406840684068356e+03,1.768406840684068356e+03,3.810501050105010279e+01,3.810501050105010279e+01,4.343287762035139649e-07
1.768676867686768674e+03,1.768676867686768674e+03,3.810981098109810716e+01,3.810981098109810716e+01,4.342738215577583056e-07
1.768946894689468763e+03,1.768946894689468763e+03,3.811461146114611154e+01,3.811461146114611154e+01,4.342188808296077790e-07
1.769216921692169535e+03,1.769216921692169535e+03,3.811941194119411591e+01,3.811941194119411591e+01,4.341639540137701760e-07
1.769486948694869398e+03,1.769486948694869398e+03,3.812421242124212029e+01,3.812421242124212029e+01,4.341090411049559877e-07
1.769756975697569715e+03,1.769756975697569715e+03,3.812901290129013177e+01,3.812901290129013177e+01,4.340541420978782461e-07
1.770027002700270259e+03,1.770027002700270259e+03,3.813381338133812903e+01,3.813381338133812903e+01,4.339992569872528952e-07
1.770297029702970576e+03,1.770297029702970576e+03,3.813861386138614051e+01,3.813861386138614051e+01,4.339443857677983138e-07
1.770567056705670439e+03,1.770567056705670439e+03,3.814341434143414489e+01,3.814341434143414489e+01,4.338895284342357397e-07
1.770837083708370756e+03,1.770837083708370756e+03,3.814821482148214216e+01,3.814821482148214216e+01,4.338346849812891635e-07
1.771107110711071300e+03,1.771107110711071300e+03,3.815301530153015364e+01,3.815301530153015364e+01,4.337798554036847462e-07
1.771377137713771617e+03,1.771377137713771617e+03,3.815781578157815801e+01,3.815781578157815801e+01,4.337250396961520902e-07
1.771647164716471480e+03,1.771647164716471480e+03,3.816261626162616238e+01,3.816261626162616238e+01,4.336702378534228092e-07
1.771917191719171797e+03,1.771917191719171797e+03,3.816741674167416676e+01,3.816741674167416676e+01,4.336154498702315877e-07
1.772187218721872341e+03,1.772187218721872341e+03,3.817221722172217113e+01,3.817221722172217113e+01,4.335606757413156511e-07
1.772457245724572658e+03,1.772457245724572658e+03,3.817701770177017551e+01,3.817701770177017551e+01,4.335059154614148190e-07
1.772727272727272521e+03,1.772727272727272521e+03,3.818181818181817988e+01,3.818181818181817988e+01,4.334511690252716107e-07
1.772997299729972838e+03,1.772997299729972838e+03,3.818661866186618425e+01,3.818661866186618425e+01,4.333964364276312987e-07
1.773267326732673382e+03,1.773267326732673382e+03,3.819141914191418863e+01,3.819141914191418863e+01,4.333417176632417491e-07
1.773537353735373699e+03,1.773537353735373699e+03,3.819621962196219300e+01,3.819621962196219300e+01,4.332870127268535283e-07
1.773807380738073562e+03,1.773807380738073562e+03,3.820102010201019738e+01,3.820102010201019738e+01,4.332323216132198494e-07
1.774077407740773879e+03,1.774077407740773879e+03,3.820582058205820886e+01,3.820582058205820886e+01,4.331776443170964669e-07
1.774347434743474423e+03,1.774347434743474423e+03,3.821062106210620613e+01,3.821062106210620613e+01,4.331229808332420467e-07
1.774617461746174740e+03,1.774617461746174740e+03,3.821542154215421760e+01,3.821542154215421760e+01,4.330683311564175842e-07
1.774887488748874603e+03,1.774887488748874603e+03,3.822022202220222198e+01,3.822022202220222198e+01,4.330136952813869863e-07
1.775157515751574920e+03,1.775157515751574920e+03,3.822502250225021925e+01,3.822502250225021925e+01,4.329590732029168071e-07
1.775427542754275464e+03,1.775427542754275464e+03,3.822982298229823073e+01,3.822982298229823073e+01,4.329044649157759828e-07
1.775697569756975781e+03,1.775697569756975781e+03,3.823462346234623510e+01,3.823462346234623510e+01,4.328498704147364143e-07
1.775967596759675644e+03,1.775967596759675644e+03,3.823942394239423948e+01,3.823942394239423948e+01,4.327952896945723849e-07
1.776237623762375961e+03,1.776237623762375961e+03,3.824422442244224385e+01,3.824422442244224385e+01,4.327407227500612481e-07
1.776507650765076505e+03,1.776507650765076505e+03,3.824902490249024822e+01,3.824902490249024822e+01,4.326861695759823694e-07
1.776777677767776822e+03,1.776777677767776822e+03,3.825382538253825260e+01,3.825382538253825260e+01,4.326316301671182375e-07
1.777047704770476685e+03,1.777047704770476685e+03,3.825862586258625697e+01,3.825862586258625697e+01,4.325771045182537765e-07
1.777317731773177002e+03,1.777317731773177002e+03,3.826342634263426135e+01,3.826342634263426135e+01,4.325225926241767692e-07
1.777587758775877546e+03,1.777587758775877546e+03,3.826822682268226572e+01,3.826822682268226572e+01,4.324680944796771687e-07
1.777857785778577863e+03,1.777857785778577863e+03,3.827302730273027009e+01,3.827302730273027009e+01,4.324136100795480518e-07
1.778127812781278180e+03,1.778127812781278180e+03,3.827782778277827447e+01,3.827782778277827447e+01,4.323591394185850364e-07
1.778397839783978043e+03,1.778397839783978043e+03,3.828262826282628595e+01,3.828262826282628595e+01,4.323046824915860166e-07
1.778667866786678587e+03,1.778667866786678587e+03,3.828742874287428322e+01,3.828742874287428322e+01,4.322502392933519572e-07
1.778937893789378904e+03,1.778937893789378904e+03,3.829222922292228759e+01,3.829222922292228759e+01,4.321958098186862581e-07
1.779207920792079221e+03,1.779207920792079221e+03,3.829702970297029907e+01,3.829702970297029907e+01,4.321413940623948603e-07
1.779477947794779084e+03,1.779477947794779084e+03,3.830183018301829634e+01,3.830183018301829634e+01,4.320869920192864048e-07
1.779747974797479628e+03,1.779747974797479628e+03,3.830663066306630782e+01,3.830663066306630782e+01,4.320326036841722324e-07
1.780018001800179945e+03,1.780018001800179945e+03,3.831143114311431219e+01,3.831143114311431219e+01,4.319782290518662780e-07
1.780288028802880262e+03,1.780288028802880262e+03,3.831623162316231657e+01,3.831623162316231657e+01,4.319238681171849647e-07
1.780558055805580125e+03,1.780558055805580125e+03,3.832103210321032094e+01,3.832103210321032094e+01,4.318695208749475213e-07
1.780828082808280897e+03,1.780828082808280897e+03,3.832583258325832531e+01,3.832583258325832531e+01,4.318151873199757179e-07
1.781098109810980986e+03,1.781098109810980986e+03,3.833063306330632969e+01,3.833063306330632969e+01,4.317608674470937595e-07
1.781368136813681303e+03,1.781368136813681303e+03,3.833543354335433406e+01,3.833543354335433406e+01,4.317065612511287630e-07
1.781638163816381166e+03,1.781638163816381166e+03,3.834023402340233844e+01,3.834023402340233844e+01,4.316522687269103335e-07
1.781908190819081938e+03,1.781908190819081938e+03,3.834503450345034281e+01,3.834503450345034281e+01,4.315979898692705641e-07
1.782178217821782027e+03,1.782178217821782027e+03,3.834983498349834719e+01,3.834983498349834719e+01,4.315437246730443538e-07
1.782448244824482344e+03,1.782448244824482344e+03,3.835463546354635156e+01,3.835463546354635156e+01,4.314894731330689309e-07
1.782718271827182662e+03,1.782718271827182662e+03,3.835943594359436304e+01,3.835943594359436304e+01,4.314352352441844882e-07
1.782988298829882979e+03,1.782988298829882979e+03,3.836423642364236031e+01,3.836423642364236031e+01,4.313810110012337599e-07
1.783258325832583068e+03,1.783258325832583068e+03,3.836903690369036468e+01,3.836903690369036468e+01,4.313268003990617564e-07
1.783528352835283613e+03,1.783528352835283613e+03,3.837383738373837616e+01,3.837383738373837616e+01,4.312726034325161879e-07
1.783798379837983703e+03,1.783798379837983703e+03,3.837863786378637343e+01,3.837863786378637343e+01,4.312184200964478353e-07
1.784068406840684020e+03,1.784068406840684020e+03,3.838343834383438491e+01,3.838343834383438491e+01,4.311642503857093324e-07
1.784338433843384109e+03,1.784338433843384109e+03,3.838823882388238928e+01,3.838823882388238928e+01,4.311100942951565422e-07
1.784608460846084654e+03,1.784608460846084654e+03,3.839303930393039366e+01,3.839303930393039366e+01,4.310559518196476570e-07
1.784878487848784744e+03,1.784878487848784744e+03,3.839783978397839803e+01,3.839783978397839803e+01,4.310018229540432516e-07
1.785148514851485061e+03,1.785148514851485061e+03,3.840264026402640241e+01,3.840264026402640241e+01,4.309477076932069180e-07
1.785418541854185378e+03,1.785418541854185378e+03,3.840744074407439967e+01,3.840744074407439967e+01,4.308936060320046838e-07
1.785688568856885695e+03,1.785688568856885695e+03,3.841224122412241115e+01,3.841224122412241115e+01,4.308395179653047998e-07
1.785958595859585785e+03,1.785958595859585785e+03,3.841704170417041553e+01,3.841704170417041553e+01,4.307854434879786403e-07
1.786228622862286329e+03,1.786228622862286329e+03,3.842184218421841280e+01,3.842184218421841280e+01,4.307313825948999091e-07
1.786498649864986419e+03,1.786498649864986419e+03,3.842664266426643138e+01,3.842664266426643138e+01,4.306773352809446390e-07
1.786768676867686736e+03,1.786768676867686736e+03,3.843144314431442865e+01,3.843144314431442865e+01,4.306233015409922514e-07
1.787038703870386826e+03,1.787038703870386826e+03,3.843624362436242592e+01,3.843624362436242592e+01,4.305692813699238613e-07
1.787308730873087370e+03,1.787308730873087370e+03,3.844104410441044450e+01,3.844104410441044450e+01,4.305152747626233368e-07
1.787578757875787460e+03,1.787578757875787460e+03,3.844584458445844177e+01,3.844584458445844177e+01,4.304612817139776694e-07
1.787848784878487777e+03,1.787848784878487777e+03,3.845064506450645325e+01,3.845064506450645325e+01,4.304073022188758093e-07
1.788118811881188094e+03,1.788118811881188094e+03,3.845544554455445763e+01,3.845544554455445763e+01,4.303533362722096186e-07
1.788388838883888411e+03,1.788388838883888411e+03,3.846024602460245490e+01,3.846024602460245490e+01,4.302993838688733414e-07
1.788658865886588501e+03,1.788658865886588501e+03,3.846504650465046637e+01,3.846504650465046637e+01,4.302454450037638688e-07
1.788928892889289045e+03,1.788928892889289045e+03,3.846984698469847075e+01,3.846984698469847075e+01,4.301915196717807392e-07
1.789198919891989135e+03,1.789198919891989135e+03,3.847464746474646802e+01,3.847464746474646802e+01,4.301376078678260846e-07
1.789468946894689452e+03,1.789468946894689452e+03,3.847944794479447950e+01,3.847944794479447950e+01,4.300837095868041549e-07
1.789738973897389542e+03,1.789738973897389542e+03,3.848424842484248387e+01,3.848424842484248387e+01,4.300298248236223762e-07
1.790009000900090086e+03,1.790009000900090086e+03,3.848904890489048114e+01,3.848904890489048114e+01,4.299759535731905040e-07
1.790279027902790176e+03,1.790279027902790176e+03,3.849384938493849972e+01,3.849384938493849972e+01,4.299220958304205174e-07
1.790549054905490493e+03,1.790549054905490493e+03,3.849864986498649699e+01,3.849864986498649699e+01,4.298682515902275186e-07
1.790819081908190810e+03,1.790819081908190810e+03,3.850345034503450137e+01,3.850345034503450137e+01,4.298144208475289394e-07
1.791089108910891127e+03,1.791089108910891127e+03,3.850825082508251285e+01,3.850825082508251285e+01,4.297606035972443293e-07
1.791359135913591217e+03,1.791359135913591217e+03,3.851305130513051012e+01,3.851305130513051012e+01,4.297067998342965725e-07
1.791629162916291989e+03,1.791629162916291989e+03,3.851785178517851449e+01,3.851785178517851449e+01,4.296530095536106185e-07
1.791899189918991851e+03,1.791899189918991851e+03,3.852265226522652597e+01,3.852265226522652597e+01,4.295992327501138514e-07
1.792169216921692168e+03,1.792169216921692168e+03,3.852745274527452324e+01,3.852745274527452324e+01,4.295454694187366732e-07
1.792439243924392258e+03,1.792439243924392258e+03,3.853225322532252761e+01,3.853225322532252761e+01,4.294917195544116565e-07
1.792709270927093030e+03,1.792709270927093030e+03,3.853705370537053909e+01,3.853705370537053909e+01,4.294379831520739676e-07
1.792979297929792892e+03,1.792979297929792892e+03,3.854185418541853636e+01,3.854185418541853636e+01,4.293842602066616318e-07
1.793249324932493209e+03,1.793249324932493209e+03,3.854665466546654073e+01,3.854665466546654073e+01,4.293305507131145802e-07
1.793519351935193527e+03,1.793519351935193527e+03,3.855145514551455221e+01,3.855145514551455221e+01,4.292768546663758673e-07
1.793789378937894071e+03,1.793789378937894071e+03,3.855625562556254948e+01,3.855625562556254948e+01,4.292231720613909827e-07
1.794059405940593933e+03,1.794059405940593933e+03,3.856105610561056807e+01,3.856105610561056807e+01,4.291695028931074808e-07
1.794329432943294250e+03,1.794329432943294250e+03,3.856585658565856534e+01,3.856585658565856534e+01,4.291158471564763570e-07
1.794599459945994568e+03,1.794599459945994568e+03,3.857065706570656971e+01,3.857065706570656971e+01,4.290622048464501949e-07
1.794869486948695112e+03,1.794869486948695112e+03,3.857545754575458119e+01,3.857545754575458119e+01,4.290085759579846487e-07
1.795139513951394974e+03,1.795139513951394974e+03,3.858025802580257846e+01,3.858025802580257846e+01,4.289549604860378076e-07
1.795409540954095291e+03,1.795409540954095291e+03,3.858505850585058283e+01,3.858505850585058283e+01,4.289013584255703021e-07
1.795679567956795609e+03,1.795679567956795609e+03,3.858985898589859431e+01,3.858985898589859431e+01,4.288477697715450390e-07
1.795949594959495926e+03,1.795949594959495926e+03,3.859465946594659158e+01,3.859465946594659158e+01,4.287941945189277839e-07
1.796219621962196470e+03,1.796219621962196470e+03,3.859945994599459596e+01,3.859945994599459596e+01,4.287406326626867374e-07
1.796489648964896787e+03,1.796489648964896787e+03,3.860426042604260743e+01,3.860426042604260743e+01,4.286870841977923769e-07
1.796759675967596650e+03,1.796759675967596650e+03,3.860906090609060470e+01,3.860906090609060470e+01,4.286335491192183029e-07
1.797029702970296967e+03,1.797029702970296967e+03,3.861386138613860908e+01,3.861386138613860908e+01,4.285800274219398101e-07
1.797299729972997511e+03,1.797299729972997511e+03,3.861866186618662056e+01,3.861866186618662056e+01,4.285265191009353165e-07
1.797569756975697828e+03,1.797569756975697828e+03,3.862346234623461783e+01,3.862346234623461783e+01,4.284730241511856757e-07
1.797839783978397691e+03,1.797839783978397691e+03,3.862826282628262931e+01,3.862826282628262931e+01,4.284195425676738054e-07
1.798109810981098008e+03,1.798109810981098008e+03,3.863306330633063368e+01,3.863306330633063368e+01,4.283660743453859589e-07
1.798379837983798552e+03,1.798379837983798552e+03,3.863786378637863805e+01,3.863786378637863805e+01,4.283126194793101364e-07
1.798649864986498415e+03,1.798649864986498415e+03,3.864266426642664243e+01,3.864266426642664243e+01,4.282591779644371438e-07
1.798919891989198732e+03,1.798919891989198732e+03,3.864746474647464680e+01,3.864746474647464680e+01,4.282057497957603281e-07
1.799189918991899049e+03,1.799189918991899049e+03,3.865226522652265118e+01,3.865226522652265118e+01,4.281523349682755247e-07
1.799459945994599593e+03,1.799459945994599593e+03,3.865706570657065555e+01,3.865706570657065555e+01,4.280989334769810569e-07
1.799729972997299456e+03,1.799729972997299456e+03,3.866186618661865992e+01,3.866186618661865992e+01,4.280455453168776303e-07
1.799999999999999773e+03,1.799999999999999773e+03,3.866666666666666430e+01,3.866666666666666430e+01,4.279921704829688094e-07
1.800270027002700090e+03,1.800270027002700090e+03,3.867146714671466867e+01,3.867146714671466867e+01,4.279388089702601174e-07
1.800540054005400634e+03,1.800540054005400634e+03,3.867626762676267305e+01,3.867626762676267305e+01,4.278854607737601478e-07
1.800810081008100951e+03,1.800810081008100951e+03,3.868106810681068453e+01,3.868106810681068453e+01,4.278321258884794002e-07
1.801080108010800814e+03,1.801080108010800814e+03,3.868586858685868179e+01,3.868586858685868179e+01,4.277788043094316563e-07
1.801350135013501131e+03,1.801350135013501131e+03,3.869066906690668617e+01,3.869066906690668617e+01,4.277254960316322332e-07
1.801620162016201675e+03,1.801620162016201675e+03,3.869546954695469765e+01,3.869546954695469765e+01,4.276722010500996770e-07
1.801890189018901992e+03,1.801890189018901992e+03,3.870027002700269492e+01,3.870027002700269492e+01,4.276189193598548634e-07
1.802160216021601855e+03,1.802160216021601855e+03,3.870507050705070640e+01,3.870507050705070640e+01,4.275656509559207328e-07
1.802430243024302172e+03,1.802430243024302172e+03,3.870987098709871077e+01,3.870987098709871077e+01,4.275123958333234018e-07
1.802700270027002716e+03,1.802700270027002716e+03,3.871467146714670804e+01,3.871467146714670804e+01,4.274591539870909986e-07
1.802970297029703033e+03,1.802970297029703033e+03,3.871947194719471952e+01,3.871947194719471952e+01,4.274059254122540870e-07
1.803240324032402896e+03,1.803240324032402896e+03,3.872427242724272389e+01,3.872427242724272389e+01,4.273527101038461422e-07
1.803510351035103213e+03,1.803510351035103213e+03,3.872907290729072116e+01,3.872907290729072116e+01,4.272995080569028628e-07
1.803780378037803757e+03,1.803780378037803757e+03,3.873387338733873264e+01,3.873387338733873264e+01,4.272463192664621711e-07
1.804050405040504074e+03,1.804050405040504074e+03,3.873867386738673702e+01,3.873867386738673702e+01,4.271931437275649538e-07
1.804320432043204391e+03,1.804320432043204391e+03,3.874347434743473428e+01,3.874347434743473428e+01,4.271399814352543741e-07
1.804590459045904254e+03,1.804590459045904254e+03,3.874827482748275287e+01,3.874827482748275287e+01,4.270868323845756070e-07
1.804860486048604798e+03,1.804860486048604798e+03,3.875307530753075014e+01,3.875307530753075014e+01,4.270336965705773743e-07
1.805130513051305115e+03,1.805130513051305115e+03,3.875787578757874741e+01,3.875787578757874741e+01,4.269805739883098271e-07
1.805400540054005432e+03,1.805400540054005432e+03,3.876267626762676599e+01,3.876267626762676599e+01,4.269274646328259226e-07
1.805670567056705295e+03,1.805670567056705295e+03,3.876747674767476326e+01,3.876747674767476326e+01,4.268743684991815823e-07
1.805940594059405839e+03,1.805940594059405839e+03,3.877227722772277474e+01,3.877227722772277474e+01,4.268212855824342631e-07
1.806210621062106156e+03,1.806210621062106156e+03,3.877707770777077911e+01,3.877707770777077911e+01,4.267682158776447570e-07
1.806480648064806473e+03,1.806480648064806473e+03,3.878187818781877638e+01,3.878187818781877638e+01,4.267151593798758679e-07
1.806750675067506336e+03,1.806750675067506336e+03,3.878667866786678786e+01,3.878667866786678786e+01,4.266621160841927289e-07
1.807020702070207108e+03,1.807020702070207108e+03,3.879147914791479224e+01,3.879147914791479224e+01,4.266090859856634376e-07
1.807290729072907197e+03,1.807290729072907197e+03,3.879627962796278950e+01,3.879627962796278950e+01,4.265560690793582094e-07
1.807560756075607515e+03,1.807560756075607515e+03,3.880108010801080098e+01,3.880108010801080098e+01,4.265030653603495889e-07
1.807830783078307377e+03,1.807830783078307377e+03,3.880588058805880536e+01,3.880588058805880536e+01,4.264500748237129796e-07
1.808100810081008149e+03,1.808100810081008149e+03,3.881068106810680263e+01,3.881068106810680263e+01,4.263970974645260611e-07
1.808370837083708238e+03,1.808370837083708238e+03,3.881548154815482121e+01,3.881548154815482121e+01,4.263441332778685251e-07
1.808640864086408556e+03,1.808640864086408556e+03,3.882028202820281848e+01,3.882028202820281848e+01,4.262911822588234510e-07
1.808910891089108873e+03,1.808910891089108873e+03,3.882508250825082285e+01,3.882508250825082285e+01,4.262382444024755597e-07
1.809180918091809190e+03,1.809180918091809190e+03,3.882988298829883433e+01,3.882988298829883433e+01,4.261853197039122189e-07
1.809450945094509279e+03,1.809450945094509279e+03,3.883468346834683160e+01,3.883468346834683160e+01,4.261324081582235491e-07
1.809720972097209824e+03,1.809720972097209824e+03,3.883948394839483598e+01,3.883948394839483598e+01,4.260795097605018415e-07
1.809990999099909914e+03,1.809990999099909914e+03,3.884428442844284746e+01,3.884428442844284746e+01,4.260266245058416635e-07
1.810261026102610231e+03,1.810261026102610231e+03,3.884908490849084473e+01,3.884908490849084473e+01,4.259737523893404415e-07
1.810531053105310320e+03,1.810531053105310320e+03,3.885388538853884910e+01,3.885388538853884910e+01,4.259208934060979310e-07
1.810801080108010865e+03,1.810801080108010865e+03,3.885868586858686058e+01,3.885868586858686058e+01,4.258680475512159522e-07
1.811071107110710955e+03,1.811071107110710955e+03,3.886348634863485785e+01,3.886348634863485785e+01,4.258152148197993958e-07
1.811341134113411272e+03,1.811341134113411272e+03,3.886828682868286222e+01,3.886828682868286222e+01,4.257623952069548995e-07
1.811611161116111589e+03,1.811611161116111589e+03,3.887308730873087370e+01,3.887308730873087370e+01,4.257095887077920658e-07
1.811881188118811906e+03,1.811881188118811906e+03,3.887788778877887097e+01,3.887788778877887097e+01,4.256567953174228792e-07
1.812151215121511996e+03,1.812151215121511996e+03,3.888268826882688955e+01,3.888268826882688955e+01,4.256040150309612301e-07
1.812421242124212540e+03,1.812421242124212540e+03,3.888748874887488682e+01,3.888748874887488682e+01,4.255512478435242913e-07
1.812691269126912630e+03,1.812691269126912630e+03,3.889228922892289120e+01,3.889228922892289120e+01,4.254984937502309825e-07
1.812961296129612947e+03,1.812961296129612947e+03,3.889708970897090268e+01,3.889708970897090268e+01,4.254457527462027644e-07
1.813231323132313037e+03,1.813231323132313037e+03,3.890189018901889995e+01,3.890189018901889995e+01,4.253930248265639566e-07
1.813501350135013581e+03,1.813501350135013581e+03,3.890669066906690432e+01,3.890669066906690432e+01,4.253403099864407316e-07
1.813771377137713671e+03,1.813771377137713671e+03,3.891149114911491580e+01,3.891149114911491580e+01,4.252876082209618557e-07
1.814041404140413988e+03,1.814041404140413988e+03,3.891629162916291307e+01,3.891629162916291307e+01,4.252349195252588483e-07
1.814311431143114305e+03,1.814311431143114305e+03,3.892109210921091744e+01,3.892109210921091744e+01,4.251822438944652404e-07
1.814581458145814622e+03,1.814581458145814622e+03,3.892589258925892892e+01,3.892589258925892892e+01,4.251295813237171571e-07
1.814851485148514712e+03,1.814851485148514712e+03,3.893069306930692619e+01,3.893069306930692619e+01,4.250769318081533175e-07
1.815121512151215256e+03,1.815121512151215256e+03,3.893549354935493767e+01,3.893549354935493767e+01,4.250242953429142935e-07
1.815391539153915346e+03,1.815391539153915346e+03,3.894029402940294204e+01,3.894029402940294204e+01,4.249716719231436218e-07
1.815661566156615663e+03,1.815661566156615663e+03,3.894509450945093931e+01,3.894509450945093931e+01,4.249190615439873271e-07
1.815931593159315753e+03,1.815931593159315753e+03,3.894989498949895079e+01,3.894989498949895079e+01,4.248664642005930223e-07
1.816201620162016297e+03,1.816201620162016297e+03,3.895469546954695517e+01,3.895469546954695517e+01,4.248138798881117085e-07
1.816471647164716387e+03,1.816471647164716387e+03,3.895949594959495954e+01,3.895949594959495954e+01,4.247613086016963986e-07
1.816741674167416704e+03,1.816741674167416704e+03,3.896429642964296391e+01,3.896429642964296391e+01,4.247087503365022757e-07
1.817011701170117021e+03,1.817011701170117021e+03,3.896909690969096829e+01,3.896909690969096829e+01,4.246562050876872232e-07
1.817281728172817338e+03,1.817281728172817338e+03,3.897389738973897266e+01,3.897389738973897266e+01,4.246036728504115065e-07
1.817551755175517428e+03,1.817551755175517428e+03,3.897869786978697704e+01,3.897869786978697704e+01,4.245511536198377204e-07
1.817821782178218200e+03,1.817821782178218200e+03,3.898349834983498141e+01,3.898349834983498141e+01,4.244986473911309480e-07
1.818091809180918062e+03,1.818091809180918062e+03,3.898829882988298579e+01,3.898829882988298579e+01,4.244461541594583369e-07
1.818361836183618379e+03,1.818361836183618379e+03,3.899309930993099016e+01,3.899309930993099016e+01,4.243936739199899994e-07
1.818631863186318469e+03,1.818631863186318469e+03,3.899789978997899453e+01,3.899789978997899453e+01,4.243412066678979534e-07
1.818901890189019241e+03,1.818901890189019241e+03,3.900270027002700601e+01,3.900270027002700601e+01,4.242887523983568112e-07
1.819171917191719103e+03,1.819171917191719103e+03,3.900750075007500328e+01,3.900750075007500328e+01,4.242363111065436731e-07
1.819441944194419420e+03,1.819441944194419420e+03,3.901230123012300766e+01,3.901230123012300766e+01,4.241838827876378097e-07
1.819711971197119738e+03,1.819711971197119738e+03,3.901710171017101914e+01,3.901710171017101914e+01,4.241314674368210331e-07
1.819981998199820282e+03,1.819981998199820282e+03,3.902190219021901640e+01,3.902190219021901640e+01,4.240790650492775903e-07
1.820252025202520144e+03,1.820252025202520144e+03,3.902670267026702788e+01,3.902670267026702788e+01,4.240266756201938990e-07
1.820522052205220461e+03,1.820522052205220461e+03,3.903150315031503226e+01,3.903150315031503226e+01,4.239742991447589709e-07
1.820792079207920779e+03,1.820792079207920779e+03,3.903630363036302953e+01,3.903630363036302953e+01,4.239219356181641469e-07
1.821062106210620868e+03,1.821062106210620868e+03,3.904110411041104101e+01,3.904110411041104101e+01,4.238695850356029916e-07
1.821332133213321185e+03,1.821332133213321185e+03,3.904590459045904538e+01,3.904590459045904538e+01,4.238172473922717693e-07
1.821602160216021502e+03,1.821602160216021502e+03,3.905070507050704265e+01,3.905070507050704265e+01,4.237649226833689680e-07
1.821872187218721820e+03,1.821872187218721820e+03,3.905550555055505413e+01,3.905550555055505413e+01,4.237126109040950871e-07
1.822142214221421909e+03,1.822142214221421909e+03,3.906030603060305850e+01,3.906030603060305850e+01,4.236603120496537497e-07
1.822412241224122681e+03,1.822412241224122681e+03,3.906510651065105577e+01,3.906510651065105577e+01,4.236080261152503787e-07
1.822682268226822544e+03,1.822682268226822544e+03,3.906990699069907436e+01,3.906990699069907436e+01,4.235557530960927794e-07
1.822952295229522861e+03,1.822952295229522861e+03,3.907470747074707162e+01,3.907470747074707162e+01,4.235034929873916156e-07
1.823222322232222950e+03,1.823222322232222950e+03,3.907950795079508310e+01,3.907950795079508310e+01,4.234512457843594043e-07
1.823492349234923722e+03,1.823492349234923722e+03,3.908430843084308748e+01,3.908430843084308748e+01,4.233990114822111505e-07
1.823762376237623585e+03,1.823762376237623585e+03,3.908910891089108475e+01,3.908910891089108475e+01,4.233467900761646648e-07
1.824032403240323902e+03,1.824032403240323902e+03,3.909390939093909623e+01,3.909390939093909623e+01,4.232945815614392935e-07
1.824302430243024219e+03,1.824302430243024219e+03,3.909870987098710060e+01,3.909870987098710060e+01,4.232423859332575588e-07
1.824572457245724763e+03,1.824572457245724763e+03,3.910351035103509787e+01,3.910351035103509787e+01,4.231902031868439421e-07
1.824842484248424626e+03,1.824842484248424626e+03,3.910831083108310935e+01,3.910831083108310935e+01,4.231380333174251478e-07
1.825112511251124943e+03,1.825112511251124943e+03,3.911311131113111372e+01,3.911311131113111372e+01,4.230858763202306336e-07
1.825382538253825260e+03,1.825382538253825260e+03,3.911791179117911099e+01,3.911791179117911099e+01,4.230337321904920804e-07
1.825652565256525804e+03,1.825652565256525804e+03,3.912271227122712247e+01,3.912271227122712247e+01,4.229816009234432338e-07
1.825922592259225667e+03,1.825922592259225667e+03,3.912751275127512685e+01,3.912751275127512685e+01,4.229294825143206452e-07
1.826192619261925984e+03,1.826192619261925984e+03,3.913231323132312411e+01,3.913231323132312411e+01,4.228773769583629836e-07
1.826462646264626301e+03,1.826462646264626301e+03,3.913711371137114270e+01,3.913711371137114270e+01,4.228252842508110355e-07
