Copper Inductance (H),Graphene Inductance (H),Final Inductance (H)
4.046801632757322e-07,2.836400680454e-07,1.6675887737287883e-07
4.046324605541671e-07,2.729640743931e-07,1.63002789075901e-07
4.045847690860587e-07,2.631789508108e-07,1.5945489679874359e-07
4.045370888674218e-07,3.768277417615e-07,1.9509554523202938e-07
4.044894198942731e-07,3.563937152754e-07,1.8946074696946056e-07
4.0444176216263083e-07,3.38444192789e-07,1.8425569202503578e-07
4.043941156685155e-07,3.225047374733e-07,1.7941838475287509e-07
4.0434648040794926e-07,3.082250427205e-07,1.7490133572901427e-07
4.0429885637695605e-07,2.95339081831e-07,1.7066720728943983e-07
4.042512435715619e-07,2.836400680454e-07,1.6668599864206813e-07
4.0420364198779485e-07,2.729640743931e-07,1.629331557493476e-07
4.041560516216846e-07,2.631789508108e-07,1.5938826113109756e-07
4.041084724692625e-07,2.541766070927e-07,1.5603410075464524e-07
4.040609045265622e-07,3.563937152754e-07,1.8936668041974938e-07
4.0401334778961925e-07,3.38444192789e-07,1.8416672186004976e-07
4.0396580225447046e-07,3.225047374733e-07,1.7933402372116704e-07
4.0391826791715493e-07,3.082250427205e-07,1.7482116804955995e-07
4.03870744773714e-07,2.95339081831e-07,1.7059087329918637e-07
4.0382323282019026e-07,2.836400680454e-07,1.6661318370189858e-07
4.0377573205262844e-07,2.729640743931e-07,1.6286358200355242e-07
4.0372824246707525e-07,2.631789508108e-07,1.5932168124163805e-07
4.036807640595785e-07,2.541766070927e-07,1.559702930401634e-07
4.0363329682618923e-07,2.458675049698e-07,1.5279474842674886e-07
4.035858407629593e-07,3.38444192789e-07,1.8407783771804042e-07
4.035383958659425e-07,3.225047374733e-07,1.79249742120119e-07
4.034909621311951e-07,3.082250427205e-07,1.7474107395707395e-07
4.0344353955477444e-07,2.95339081831e-07,1.7051460768509244e-07
4.033961281327405e-07,2.836400680454e-07,1.665404324682099e-07
4.0334872786115453e-07,2.729640743931e-07,1.627940677616558e-07
4.033013387360796e-07,2.631789508108e-07,1.5925515705995484e-07
4.032539607535813e-07,2.541766070927e-07,1.559065375934936e-07
4.032065939097265e-07,2.458675049698e-07,1.5273356216661506e-07
4.031592382005838e-07,2.381766413609e-07,1.497235946847233e-07
4.031118936222242e-07,3.225047374733e-07,1.791655398370901e-07
4.030645601707202e-07,3.082250427205e-07,1.7466105334979762e-07
4.0301723784214604e-07,2.95339081831e-07,1.704384103548653e-07
4.029699266325783e-07,2.836400680454e-07,1.6646774485699205e-07
4.0292262653809484e-07,2.729640743931e-07,1.6272461294693243e-07
4.0287533755477565e-07,2.631789508108e-07,1.591886885157584e-07
4.028280596787026e-07,2.541766070927e-07,1.5584283435005427e-07
4.027807929059594e-07,2.458675049698e-07,1.5267242498879427e-07
4.027335372326313e-07,2.381766413609e-07,1.4966484300805147e-07
4.0268629265480603e-07,2.310405631286e-07,1.4680909759477289e-07
4.0263905916857246e-07,3.082250427205e-07,1.7458110612616223e-07
4.025918367700214e-07,2.95339081831e-07,1.7036228121638046e-07
4.025446254552461e-07,2.836400680454e-07,1.663951207843848e-07
4.024974252203412e-07,2.729640743931e-07,1.6265521748279098e-07
4.024502360614029e-07,2.631789508108e-07,1.5912227553887924e-07
4.0240305797452996e-07,2.541766070927e-07,1.5577918324537214e-07
4.023558909558223e-07,2.458675049698e-07,1.5261133683388347e-07
4.023087350013821e-07,2.381766413609e-07,1.4960613751559244e-07
4.0226159010731315e-07,2.310405631286e-07,1.467526106275196e-07
4.02214456269721e-07,2.244051109399e-07,1.4404111266867647e-07
4.0216733348471346e-07,2.95339081831e-07,1.7028622017768138e-07
4.0212022174839973e-07,2.836400680454e-07,1.6632256016667747e-07
4.020731210568909e-07,2.729640743931e-07,1.6258588129277365e-07
4.020260314063001e-07,2.631789508108e-07,1.5905591805926783e-07
4.019789527927421e-07,2.541766070927e-07,1.5571558421508196e-07
4.0193188521233354e-07,2.458675049698e-07,1.5255029764257726e-07
4.018848286611929e-07,2.381766413609e-07,1.4954747815255894e-07
4.018377831354406e-07,2.310405631286e-07,1.4669616720181908e-07
4.0179074863119854e-07,2.244051109399e-07,1.4398673536897178e-07
4.017437251445909e-07,2.18223688458e-07,1.4141065416078058e-07
4.016967126717432e-07,2.836400680454e-07,1.6625006292030853e-07
4.0164971120878326e-07,2.729640743931e-07,1.6251660430055608e-07
4.016027207518401e-07,2.631789508108e-07,1.5898961600699433e-07
4.0155574129704557e-07,2.541766070927e-07,1.556520371949263e-07
4.0150877284053196e-07,2.458675049698e-07,1.5248930735566766e-07
4.0146181537843454e-07,2.381766413609e-07,1.4948886486425229e-07
4.014148689068899e-07,2.310405631286e-07,1.4663976726701078e-07
4.013679334220365e-07,2.244051109399e-07,1.439323991961471e-07
4.013210089200145e-07,2.18223688458e-07,1.4135824451867758e-07
4.012740953969662e-07,2.12455916589e-07,1.3890970634646706e-07
4.012271928490353e-07,2.729640743931e-07,1.624473864299469e-07
4.011803012723674e-07,2.631789508108e-07,1.5892336931224833e-07
4.0113342066311045e-07,2.541766070927e-07,1.555885421207552e-07
4.0108655101741334e-07,2.458675049698e-07,1.5242836591404394e-07
4.010396923314273e-07,2.381766413609e-07,1.4943029759606185e-07
4.009928446013055e-07,2.310405631286e-07,1.4658341077251442e-07
4.0094600782320217e-07,2.244051109399e-07,1.438781041032408e-07
4.0089918199327413e-07,2.18223688458e-07,1.4130587379303176e-07
4.0085236710767986e-07,2.12455916589e-07,1.3885913387214448e-07
4.0080556316257913e-07,2.070665743504e-07,1.365310726104568e-07
4.0075877015413404e-07,4.300587391267e-07,2.074460509813304e-07
4.007119880785084e-07,4.023179648633e-07,2.0075668528861814e-07
4.006652169318675e-07,3.787010480406e-07,1.946868172063783e-07
4.0061845671037875e-07,3.582338026114e-07,1.8912123062259254e-07
4.005717074102114e-07,3.40251061182e-07,1.839778072491102e-07
4.0052496902753605e-07,3.242783869232e-07,1.7919562569953375e-07
4.004782415585257e-07,3.099654732274e-07,1.7472802570907424e-07
4.004315249993546e-07,2.970462933949e-07,1.7053832698703834e-07
4.0038481934619894e-07,2.853140606662e-07,1.6659706172292613e-07
4.003381245952372e-07,2.74604848071e-07,1.6288011629668082e-07
4.0029144074264866e-07,4.023179648633e-07,2.0065107219893144e-07
4.002447677846153e-07,3.787010480406e-07,1.945874924204116e-07
4.0019810571732076e-07,3.582338026114e-07,1.8902750218528204e-07
4.0015145453694956e-07,3.40251061182e-07,1.8388910646462473e-07
4.001048142396891e-07,3.242783869232e-07,1.7911147518822385e-07
4.000581848217283e-07,3.099654732274e-07,1.7464801795122933e-07
4.000115662792573e-07,2.970462933949e-07,1.704621093202874e-07
3.9996495860846874e-07,2.853140606662e-07,1.665243255011019e-07
3.9991836180555674e-07,2.74604848071e-07,1.628105888372855e-07
3.9987177586671685e-07,2.647865055456e-07,1.5930088160953631e-07
3.9982520078814706e-07,3.787010480406e-07,1.944882690844523e-07
3.997786365660467e-07,3.582338026114e-07,1.889338667519282e-07
3.997320831966168e-07,3.40251061182e-07,1.8380049130761068e-07
3.9968554067606075e-07,3.242783869232e-07,1.7902740380554338e-07
3.996390090005828e-07,3.099654732274e-07,1.7456808355558878e-07
3.995924881663898e-07,2.970462933949e-07,1.703859598689721e-07
3.9954597816969026e-07,2.853140606662e-07,1.6645165287817234e-07
3.994994790066937e-07,2.74604848071e-07,1.6274112081828073e-07
3.994529906736124e-07,2.647865055456e-07,1.5923437575187313e-07
3.994065131666597e-07,2.557509428844e-07,1.5591456892247105e-07
3.993600464820512e-07,3.582338026114e-07,1.8884032418362901e-07
3.993135906160038e-07,3.40251061182e-07,1.8371196165362313e-07
3.992671455647367e-07,3.242783869232e-07,1.7894341143944797e-07
3.9922071132446993e-07,3.099654732274e-07,1.7448822242083295e-07
3.991742878914268e-07,2.970462933949e-07,1.703098785411125e-07
3.99127875261831e-07,2.853140606662e-07,1.6637904377033918e-07
3.990814734319085e-07,2.74604848071e-07,1.6267171216307222e-07
3.9903508239788717e-07,2.647865055456e-07,1.5916792550475496e-07
3.9898870215599626e-07,2.557509428844e-07,1.5585086003204112e-07
3.989423327024672e-07,2.474086218186e-07,1.5270616068348006e-07
3.988959740335328e-07,3.40251061182e-07,1.8362351737846062e-07
3.98849626145428e-07,3.242783869232e-07,1.7885949797810696e-07
3.9880328903438897e-07,3.099654732274e-07,1.7440843444583094e-07
3.987569626966544e-07,2.970462933949e-07,1.702338652448961e-07
3.9871064712846405e-07,2.853140606662e-07,1.6630649809395357e-07
3.986643423260594e-07,2.74604848071e-07,1.6260236279519914e-07
3.9861804828568454e-07,2.647865055456e-07,1.5910153079807853e-07
3.985717650035842e-07,2.557509428844e-07,1.5578720328351615e-07
3.9852549247600564e-07,2.474086218186e-07,1.5264504640808817e-07
3.984792306991977e-07,2.396845392667e-07,1.4966269680679318e-07
3.984329796694104e-07,3.242783869232e-07,1.787756633099032e-07
3.983867393828965e-07,3.099654732274e-07,1.7432871952964013e-07
3.983405098359098e-07,2.970462933949e-07,1.701579198886776e-07
3.982942910247058e-07,2.853140606662e-07,1.662340157655154e-07
3.9824808294554234e-07,2.74604848071e-07,1.6253307263833407e-07
3.9820188559467845e-07,2.647865055456e-07,1.5903519156186022e-07
3.981556989683749e-07,2.557509428844e-07,1.5572359861254572e-07
3.9810952306289476e-07,2.474086218186e-07,1.525839811240828e-07
3.9806335787450213e-07,2.396845392667e-07,1.4960399392737026e-07
3.980172033994634e-07,2.325152420913e-07,1.4677288546650072e-07
3.9797105963404613e-07,3.099654732274e-07,1.742490775715057e-07
3.9792492657452035e-07,2.970462933949e-07,1.7008204238097813e-07
3.978788042171573e-07,2.853140606662e-07,1.661615967016732e-07
3.978326925582299e-07,2.74604848071e-07,1.6246384161628227e-07
3.9778659159401323e-07,2.647865055456e-07,1.589689077262359e-07
3.977405013207837e-07,2.557509428844e-07,1.55660045954887e-07
3.9769442173481956e-07,2.474086218186e-07,1.5252296477223035e-07
3.9764835283240084e-07,2.396845392667e-07,1.4954533717047836e-07
3.9760229460980964e-07,2.325152420913e-07,1.4671642733712455e-07
3.975562470633289e-07,2.258465709595e-07,1.4402680348405587e-07
3.9751021018924414e-07,2.970462933949e-07,1.7000623263048542e-07
3.9746418398384226e-07,2.853140606662e-07,1.6608924081922363e-07
3.9741816844341174e-07,2.74604848071e-07,1.623946696529817e-07
3.9737216356424324e-07,2.647865055456e-07,1.5890267922146042e-07
3.973261693426287e-07,2.557509428844e-07,1.5559654524640454e-07
3.972801857748618e-07,2.474086218186e-07,1.5246199729339423e-07
3.972342128572384e-07,2.396845392667e-07,1.494867264814497e-07
3.9718825058605546e-07,2.325152420913e-07,1.4666001271197596e-07
3.9714229895761214e-07,2.258465709595e-07,1.4397243792570945e-07
3.970963579682092e-07,2.196319295347e-07,1.4141566242224348e-07
3.9705042761414853e-07,2.853140606662e-07,1.6601694803511115e-07
3.970045078917349e-07,2.74604848071e-07,1.6232555667250273e-07
3.96958598797274e-07,2.647865055456e-07,1.5883650597790762e-07
3.96912700327073e-07,2.557509428844e-07,1.5553309642307006e-07
3.9686681247744156e-07,2.474086218186e-07,1.5240107862853504e-07
3.9682093524469043e-07,2.396845392667e-07,1.4942816180570426e-07
3.9677506862513227e-07,2.325152420913e-07,1.4660364154047314e-07
3.967292126150818e-07,2.258465709595e-07,1.43918113477096e-07
3.966833672108549e-07,2.196319295347e-07,1.4136324997107962e-07
3.9663753240876913e-07,2.138309387226e-07,1.3893162366010458e-07
3.965917082051444e-07,2.74604848071e-07,1.6225650259904763e-07
3.965458945963018e-07,2.647865055456e-07,1.5877038792606982e-07
3.965000915785642e-07,2.557509428844e-07,1.5546969942096227e-07
3.964542991482562e-07,2.474086218186e-07,1.5234020871870982e-07
3.9640851730170436e-07,2.396845392667e-07,1.493696430887501e-07
3.963627460352362e-07,2.325152420913e-07,1.465473137721142e-07
3.9631698534518203e-07,2.258465709595e-07,1.4386383009130006e-07
3.96271235227873e-07,2.196319295347e-07,1.4131087643582372e-07
3.962254956796421e-07,2.138309387226e-07,1.3888103609631231e-07
3.961797666968245e-07,2.08408377541e-07,1.365676505217376e-07
3.961340482757562e-07,4.319800434116e-07,2.0664061279563263e-07
3.960883404127761e-07,4.042067495514e-07,2.00053183658322e-07
3.9604264310422364e-07,3.805573131318e-07,1.9407279505376895e-07
3.959969563464404e-07,3.600575481057e-07,1.8858652692339712e-07
3.9595128013577004e-07,3.420422870794e-07,1.835139050611376e-07
3.9590561446855716e-07,3.260370932238e-07,1.7879523452062606e-07
3.958599593411485e-07,3.116916599312e-07,1.7438480029800692e-07
3.958143147498927e-07,2.987399605017e-07,1.7024667037224353e-07
3.9576868069113953e-07,2.869752081763e-07,1.663519826144516e-07
3.9572305716124074e-07,2.762334759841e-07,1.626771230201889e-07
3.9567744415655006e-07,4.042067495514e-07,1.9994831105728735e-07
3.956318416734221e-07,3.805573131318e-07,1.9397409732477527e-07
3.955862497082141e-07,3.600575481057e-07,1.884933291933731e-07
3.955406682572845e-07,3.420422870794e-07,1.8342565242967046e-07
3.9549509731699326e-07,3.260370932238e-07,1.787114609770223e-07
3.954495368837022e-07,3.116916599312e-07,1.7430510784194762e-07
3.954039869537749e-07,2.987399605017e-07,1.7017071441419185e-07
3.9535844752357684e-07,2.869752081763e-07,1.6627946142560137e-07
3.953129185894746e-07,2.762334759841e-07,1.626077698961219e-07
3.952674001478369e-07,2.663826138619e-07,1.5913604019696866e-07
3.952218921950338e-07,3.805573131318e-07,1.9387550008026177e-07
3.951763947274373e-07,3.600575481057e-07,1.8840022367247908e-07
3.95130907741421e-07,3.420422870794e-07,1.8333748477179133e-07
3.950854312333602e-07,3.260370932238e-07,1.7862776602542343e-07
3.9503996519963196e-07,3.116916599312e-07,1.7422548830957226e-07
3.949945096366144e-07,2.987399605017e-07,1.7009482631546908e-07
3.949490645406884e-07,2.869752081763e-07,1.6620700354896667e-07
3.949036299082355e-07,2.762334759841e-07,1.625384759843544e-07
3.9485820573563946e-07,2.663826138619e-07,1.5906967300158328e-07
3.948127920192857e-07,2.573145316039e-07,1.5578410069560615e-07
3.9476738875556084e-07,3.600575481057e-07,1.8830721022342496e-07
3.947219959408537e-07,3.420422870794e-07,1.8324940196435088e-07
3.9467661357155457e-07,3.260370932238e-07,1.7854414955482574e-07
3.946312416440554e-07,3.116916599312e-07,1.7414594160039524e-07
3.945858801547497e-07,2.987399605017e-07,1.7001900598476111e-07
3.94540529100033e-07,2.869752081763e-07,1.661346089012777e-07
3.944951884763019e-07,2.762334759841e-07,1.624692412087079e-07
3.944498582799551e-07,2.663826138619e-07,1.590033612384517e-07
3.94404538507393e-07,2.573145316039e-07,1.5572049943413745e-07
3.943592291550173e-07,2.489396909411e-07,1.5260660566778554e-07
3.9431393021923177e-07,3.420422870794e-07,1.8316140388443974e-07
3.942686416964415e-07,3.260370932238e-07,1.784606114544367e-07
3.942233635830533e-07,3.116916599312e-07,1.7406646761411765e-07
3.9417809587547613e-07,2.987399605017e-07,1.6994325333091988e-07
3.9413283857011953e-07,2.869752081763e-07,1.6606227739941272e-07
3.9408759166339594e-07,2.762334759841e-07,1.6240006549313644e-07
3.9404235515171844e-07,2.663826138619e-07,1.5893710483779332e-07
3.9399712903150245e-07,2.573145316039e-07,1.556569501782259e-07
3.9395191329916453e-07,2.489396909411e-07,1.5254557206147268e-07
3.939067079511233e-07,2.411830887923e-07,1.4959087204173725e-07
3.938615129837986e-07,3.260370932238e-07,1.7837715161367434e-07
3.938163283936125e-07,3.116916599312e-07,1.739870662506269e-07
3.937711541769883e-07,2.987399605017e-07,1.6986756826296245e-07
3.937259903303508e-07,2.869752081763e-07,1.6599000896039753e-07
3.93680836850127e-07,2.762334759841e-07,1.6233094876172624e-07
3.93635693732745e-07,2.663826138619e-07,1.5887090372994632e-07
3.9359056097463474e-07,2.573145316039e-07,1.555934528637674e-07
3.9354543857222803e-07,2.489396909411e-07,1.524845873454847e-07
3.9350032652195805e-07,2.411830887923e-07,1.4953222646341365e-07
3.934552248202593e-07,2.339812720201e-07,1.4672585106221852e-07
3.9341013346356894e-07,3.116916599312e-07,1.73907737409996e-07
3.933650524483245e-07,2.987399605017e-07,1.6979195069007114e-07
3.933199817709661e-07,2.869752081763e-07,1.6591780350140503e-07
3.932749214279353e-07,2.762334759841e-07,1.6226189093869536e-07
3.9322987141567484e-07,2.663826138619e-07,1.5880475784536749e-07
3.9318483173062964e-07,2.573145316039e-07,1.555300074267649e-07
3.9313980236924613e-07,2.489396909411e-07,1.5242365146077197e-07
3.930947833279717e-07,2.411830887923e-07,1.4947362693618086e-07
3.930497746032566e-07,2.339812720201e-07,1.4666943004518508e-07
3.9300477619155163e-07,2.272800812915e-07,1.4400183464611533e-07
3.9295978808930995e-07,2.987399605017e-07,1.6971640052159276e-07
3.9291481029298596e-07,2.869752081763e-07,1.6584566093975515e-07
3.928698427990356e-07,2.762334759841e-07,1.621928919483934e-07
3.928248856039166e-07,2.663826138619e-07,1.5873866711463192e-07
3.9277993870408866e-07,2.573145316039e-07,1.5546661380332798e-07
3.927350020960122e-07,2.489396909411e-07,1.523627643483815e-07
3.9269007577615033e-07,2.411830887923e-07,1.4941507340550423e-07
3.9264515974096724e-07,2.339812720201e-07,1.4661305248572333e-07
3.9260025398692846e-07,2.272800812915e-07,1.4394748883449187e-07
3.9255535851050153e-07,2.210329202697e-07,1.4141022613989164e-07
3.9251047330815597e-07,2.869752081763e-07,1.6577358119291422e-07
3.924655983763618e-07,2.762334759841e-07,1.6212395171530128e-07
3.9242073371159193e-07,2.663826138619e-07,1.5867263146843272e-07
3.9237587931032005e-07,2.573145316039e-07,1.5540327192967283e-07
3.9233103516902173e-07,2.489396909411e-07,1.5230192594945673e-07
3.922862012841741e-07,2.411830887923e-07,1.4935656581693664e-07
3.922413776522561e-07,2.339812720201e-07,1.4655671833334314e-07
3.9219656426974813e-07,2.272800812915e-07,1.4389318410658659e-07
3.9215176113313204e-07,2.210329202697e-07,1.4135781858389016e-07
3.921069682388916e-07,2.151994098608e-07,1.389433590856598e-07
3.9206218558351196e-07,2.762334759841e-07,1.620550701640309e-07
3.9201741316348003e-07,2.663826138619e-07,1.5860665083758081e-07
3.919726509752841e-07,2.573145316039e-07,1.5533998174212188e-07
3.919278990154145e-07,2.489396909411e-07,1.522411362052374e-07
3.9188315728036267e-07,2.411830887923e-07,1.4929810411611832e-07
3.918384257666221e-07,2.339812720201e-07,1.465004275376341e-07
3.9179370447068756e-07,2.272800812915e-07,1.4383892041554232e-07
3.917489933890554e-07,2.210329202697e-07,1.4130544993486547e-07
3.9170429251822386e-07,2.151994098608e-07,1.3889276380986764e-07
3.916596018546928e-07,2.097443290823e-07,1.365943523043911e-07
