Ncht,Nchb,Nchl,Nchr,Cg
2.672997299729973292e+03,2.672997299729973292e+03,5.418661866186618425e+01,5.418661866186618425e+01,1.052088766522929192e-10
2.673267326732673155e+03,2.673267326732673155e+03,5.419141914191418152e+01,5.419141914191418152e+01,1.052194789041389202e-10
2.673537353735373017e+03,2.673537353735373017e+03,5.419621962196220011e+01,5.419621962196220011e+01,1.052300811559848696e-10
2.673807380738073789e+03,2.673807380738073789e+03,5.420102010201019738e+01,5.420102010201019738e+01,1.052406834078308706e-10
2.674077407740773651e+03,2.674077407740773651e+03,5.420582058205820175e+01,5.420582058205820175e+01,1.052512856596768716e-10
2.674347434743474423e+03,2.674347434743474423e+03,5.421062106210620613e+01,5.421062106210620613e+01,1.052618879115228856e-10
2.674617461746174740e+03,2.674617461746174740e+03,5.421542154215421760e+01,5.421542154215421760e+01,1.052724901633688349e-10
2.674887488748874603e+03,2.674887488748874603e+03,5.422022202220221487e+01,5.422022202220221487e+01,1.052830924152148230e-10
2.675157515751574920e+03,2.675157515751574920e+03,5.422502250225022635e+01,5.422502250225022635e+01,1.052936946670608369e-10
2.675427542754275237e+03,2.675427542754275237e+03,5.422982298229823073e+01,5.422982298229823073e+01,1.053042969189068250e-10
2.675697569756975099e+03,2.675697569756975099e+03,5.423462346234622800e+01,5.423462346234622800e+01,1.053148991707527743e-10
2.675967596759676326e+03,2.675967596759676326e+03,5.423942394239423948e+01,5.423942394239423948e+01,1.053255014225988271e-10
2.676237623762376188e+03,2.676237623762376188e+03,5.424422442244224385e+01,5.424422442244224385e+01,1.053361036744447893e-10
2.676507650765076505e+03,2.676507650765076505e+03,5.424902490249024112e+01,5.424902490249024112e+01,1.053467059262907645e-10
2.676777677767776822e+03,2.676777677767776822e+03,5.425382538253825260e+01,5.425382538253825260e+01,1.053573081781368043e-10
2.677047704770476685e+03,2.677047704770476685e+03,5.425862586258626408e+01,5.425862586258626408e+01,1.053679104299827665e-10
2.677317731773177002e+03,2.677317731773177002e+03,5.426342634263426845e+01,5.426342634263426845e+01,1.053785126818287417e-10
2.677587758775877319e+03,2.677587758775877319e+03,5.426822682268226572e+01,5.426822682268226572e+01,1.053891149336747039e-10
2.677857785778577181e+03,2.677857785778577181e+03,5.427302730273027009e+01,5.427302730273027009e+01,1.053997171855207308e-10
2.678127812781278408e+03,2.678127812781278408e+03,5.427782778277828868e+01,5.427782778277828868e+01,1.054103194373667318e-10
2.678397839783978270e+03,2.678397839783978270e+03,5.428262826282627884e+01,5.428262826282627884e+01,1.054209216892126941e-10
2.678667866786678587e+03,2.678667866786678587e+03,5.428742874287427611e+01,5.428742874287427611e+01,1.054315239410587080e-10
2.678937893789378904e+03,2.678937893789378904e+03,5.429222922292229470e+01,5.429222922292229470e+01,1.054421261929046961e-10
2.679207920792078767e+03,2.679207920792078767e+03,5.429702970297029907e+01,5.429702970297029907e+01,1.054527284447506454e-10
2.679477947794779084e+03,2.679477947794779084e+03,5.430183018301829634e+01,5.430183018301829634e+01,1.054633306965966723e-10
2.679747974797479856e+03,2.679747974797479856e+03,5.430663066306630071e+01,5.430663066306630071e+01,1.054739329484426733e-10
2.680018001800179718e+03,2.680018001800179718e+03,5.431143114311431219e+01,5.431143114311431219e+01,1.054845352002886356e-10
2.680288028802880490e+03,2.680288028802880490e+03,5.431623162316230946e+01,5.431623162316230946e+01,1.054951374521346366e-10
2.680558055805580352e+03,2.680558055805580352e+03,5.432103210321032094e+01,5.432103210321032094e+01,1.055057397039806376e-10
2.680828082808280669e+03,2.680828082808280669e+03,5.432583258325832531e+01,5.432583258325832531e+01,1.055163419558266128e-10
2.681098109810980986e+03,2.681098109810980986e+03,5.433063306330633679e+01,5.433063306330633679e+01,1.055269442076726009e-10
2.681368136813680849e+03,2.681368136813680849e+03,5.433543354335433406e+01,5.433543354335433406e+01,1.055375464595186019e-10
2.681638163816381621e+03,2.681638163816381621e+03,5.434023402340233844e+01,5.434023402340233844e+01,1.055481487113645771e-10
2.681908190819081938e+03,2.681908190819081938e+03,5.434503450345034281e+01,5.434503450345034281e+01,1.055587509632105652e-10
2.682178217821781800e+03,2.682178217821781800e+03,5.434983498349836140e+01,5.434983498349836140e+01,1.055693532150565404e-10
2.682448244824482572e+03,2.682448244824482572e+03,5.435463546354635866e+01,5.435463546354635866e+01,1.055799554669025802e-10
2.682718271827182434e+03,2.682718271827182434e+03,5.435943594359434883e+01,5.435943594359434883e+01,1.055905577187485424e-10
2.682988298829882751e+03,2.682988298829882751e+03,5.436423642364236741e+01,5.436423642364236741e+01,1.056011599705945176e-10
2.683258325832583523e+03,2.683258325832583523e+03,5.436903690369036468e+01,5.436903690369036468e+01,1.056117622224405444e-10
2.683528352835283386e+03,2.683528352835283386e+03,5.437383738373836906e+01,5.437383738373836906e+01,1.056223644742865067e-10
2.683798379837983703e+03,2.683798379837983703e+03,5.437863786378637343e+01,5.437863786378637343e+01,1.056329667261324819e-10
2.684068406840684020e+03,2.684068406840684020e+03,5.438343834383438491e+01,5.438343834383438491e+01,1.056435689779785346e-10
2.684338433843383882e+03,2.684338433843383882e+03,5.438823882388238218e+01,5.438823882388238218e+01,1.056541712298244839e-10
2.684608460846084654e+03,2.684608460846084654e+03,5.439303930393039366e+01,5.439303930393039366e+01,1.056647734816704720e-10
2.684878487848784516e+03,2.684878487848784516e+03,5.439783978397839803e+01,5.439783978397839803e+01,1.056753757335164213e-10
2.685148514851485288e+03,2.685148514851485288e+03,5.440264026402639530e+01,5.440264026402639530e+01,1.056859779853624740e-10
2.685418541854185605e+03,2.685418541854185605e+03,5.440744074407440678e+01,5.440744074407440678e+01,1.056965802372084492e-10
2.685688568856885468e+03,2.685688568856885468e+03,5.441224122412241115e+01,5.441224122412241115e+01,1.057071824890544115e-10
2.685958595859585785e+03,2.685958595859585785e+03,5.441704170417042263e+01,5.441704170417042263e+01,1.057177847409004383e-10
2.686228622862286102e+03,2.686228622862286102e+03,5.442184218421841990e+01,5.442184218421841990e+01,1.057283869927464135e-10
2.686498649864985964e+03,2.686498649864985964e+03,5.442664266426643138e+01,5.442664266426643138e+01,1.057389892445923758e-10
2.686768676867687191e+03,2.686768676867687191e+03,5.443144314431443576e+01,5.443144314431443576e+01,1.057495914964384414e-10
2.687038703870387053e+03,2.687038703870387053e+03,5.443624362436243302e+01,5.443624362436243302e+01,1.057601937482843907e-10
2.687308730873087370e+03,2.687308730873087370e+03,5.444104410441043740e+01,5.444104410441043740e+01,1.057707960001303530e-10
2.687578757875787687e+03,2.687578757875787687e+03,5.444584458445845598e+01,5.444584458445845598e+01,1.057813982519763540e-10
2.687848784878487550e+03,2.687848784878487550e+03,5.445064506450644615e+01,5.445064506450644615e+01,1.057920005038223550e-10
2.688118811881187867e+03,2.688118811881187867e+03,5.445544554455444342e+01,5.445544554455444342e+01,1.058026027556683431e-10
2.688388838883888184e+03,2.688388838883888184e+03,5.446024602460246200e+01,5.446024602460246200e+01,1.058132050075143183e-10
2.688658865886588046e+03,2.688658865886588046e+03,5.446504650465046637e+01,5.446504650465046637e+01,1.058238072593603193e-10
2.688928892889289273e+03,2.688928892889289273e+03,5.446984698469846364e+01,5.446984698469846364e+01,1.058344095112063203e-10
2.689198919891989135e+03,2.689198919891989135e+03,5.447464746474646802e+01,5.447464746474646802e+01,1.058450117630522826e-10
2.689468946894689452e+03,2.689468946894689452e+03,5.447944794479447950e+01,5.447944794479447950e+01,1.058556140148982836e-10
2.689738973897389769e+03,2.689738973897389769e+03,5.448424842484248387e+01,5.448424842484248387e+01,1.058662162667443105e-10
2.690009000900089632e+03,2.690009000900089632e+03,5.448904890489048825e+01,5.448904890489048825e+01,1.058768185185902598e-10
2.690279027902789949e+03,2.690279027902789949e+03,5.449384938493849262e+01,5.449384938493849262e+01,1.058874207704362220e-10
2.690549054905490721e+03,2.690549054905490721e+03,5.449864986498650410e+01,5.449864986498650410e+01,1.058980230222822618e-10
2.690819081908190583e+03,2.690819081908190583e+03,5.450345034503450137e+01,5.450345034503450137e+01,1.059086252741282241e-10
2.691089108910891355e+03,2.691089108910891355e+03,5.450825082508250574e+01,5.450825082508250574e+01,1.059192275259742251e-10
2.691359135913591217e+03,2.691359135913591217e+03,5.451305130513051012e+01,5.451305130513051012e+01,1.059298297778202261e-10
2.691629162916291534e+03,2.691629162916291534e+03,5.451785178517852870e+01,5.451785178517852870e+01,1.059404320296662142e-10
2.691899189918991851e+03,2.691899189918991851e+03,5.452265226522652597e+01,5.452265226522652597e+01,1.059510342815121894e-10
2.692169216921691714e+03,2.692169216921691714e+03,5.452745274527451613e+01,5.452745274527451613e+01,1.059616365333581516e-10
2.692439243924392485e+03,2.692439243924392485e+03,5.453225322532253472e+01,5.453225322532253472e+01,1.059722387852041914e-10
2.692709270927092803e+03,2.692709270927092803e+03,5.453705370537053199e+01,5.453705370537053199e+01,1.059828410370501666e-10
2.692979297929792665e+03,2.692979297929792665e+03,5.454185418541853636e+01,5.454185418541853636e+01,1.059934432888961289e-10
2.693249324932493437e+03,2.693249324932493437e+03,5.454665466546654073e+01,5.454665466546654073e+01,1.060040455407421816e-10
2.693519351935193299e+03,2.693519351935193299e+03,5.455145514551455221e+01,5.455145514551455221e+01,1.060146477925881309e-10
2.693789378937893616e+03,2.693789378937893616e+03,5.455625562556254948e+01,5.455625562556254948e+01,1.060252500444341190e-10
2.694059405940594388e+03,2.694059405940594388e+03,5.456105610561056096e+01,5.456105610561056096e+01,1.060358522962801329e-10
2.694329432943294250e+03,2.694329432943294250e+03,5.456585658565856534e+01,5.456585658565856534e+01,1.060464545481260952e-10
2.694599459945994568e+03,2.694599459945994568e+03,5.457065706570656261e+01,5.457065706570656261e+01,1.060570567999720962e-10
2.694869486948694885e+03,2.694869486948694885e+03,5.457545754575457408e+01,5.457545754575457408e+01,1.060676590518180843e-10
2.695139513951394747e+03,2.695139513951394747e+03,5.458025802580257846e+01,5.458025802580257846e+01,1.060782613036640853e-10
2.695409540954095519e+03,2.695409540954095519e+03,5.458505850585058994e+01,5.458505850585058994e+01,1.060888635555100605e-10
2.695679567956795381e+03,2.695679567956795381e+03,5.458985898589858721e+01,5.458985898589858721e+01,1.060994658073560357e-10
2.695949594959496153e+03,2.695949594959496153e+03,5.459465946594659869e+01,5.459465946594659869e+01,1.061100680592020625e-10
2.696219621962196470e+03,2.696219621962196470e+03,5.459945994599460306e+01,5.459945994599460306e+01,1.061206703110480636e-10
2.696489648964896332e+03,2.696489648964896332e+03,5.460426042604260033e+01,5.460426042604260033e+01,1.061312725628940258e-10
2.696759675967596650e+03,2.696759675967596650e+03,5.460906090609060470e+01,5.460906090609060470e+01,1.061418748147400268e-10
2.697029702970296967e+03,2.697029702970296967e+03,5.461386138613862329e+01,5.461386138613862329e+01,1.061524770665860020e-10
2.697299729972996829e+03,2.697299729972996829e+03,5.461866186618662056e+01,5.461866186618662056e+01,1.061630793184319642e-10
2.697569756975697146e+03,2.697569756975697146e+03,5.462346234623461072e+01,5.462346234623461072e+01,1.061736815702779394e-10
2.697839783978397918e+03,2.697839783978397918e+03,5.462826282628262931e+01,5.462826282628262931e+01,1.061842838221239921e-10
2.698109810981097780e+03,2.698109810981097780e+03,5.463306330633063368e+01,5.463306330633063368e+01,1.061948860739699415e-10
2.698379837983798552e+03,2.698379837983798552e+03,5.463786378637864516e+01,5.463786378637864516e+01,1.062054883258159425e-10
2.698649864986498415e+03,2.698649864986498415e+03,5.464266426642663532e+01,5.464266426642663532e+01,1.062160905776619435e-10
2.698919891989198732e+03,2.698919891989198732e+03,5.464746474647464680e+01,5.464746474647464680e+01,1.062266928295079316e-10
2.699189918991899049e+03,2.699189918991899049e+03,5.465226522652265118e+01,5.465226522652265118e+01,1.062372950813539068e-10
2.699459945994598911e+03,2.699459945994598911e+03,5.465706570657065555e+01,5.465706570657065555e+01,1.062478973331998690e-10
2.699729972997299683e+03,2.699729972997299683e+03,5.466186618661865992e+01,5.466186618661865992e+01,1.062584995850459088e-10
2.700000000000000000e+03,2.700000000000000000e+03,5.466666666666667140e+01,5.466666666666667140e+01,1.062691018368918969e-10
2.700270027002699862e+03,2.700270027002699862e+03,5.467146714671467578e+01,5.467146714671467578e+01,1.062797040887378462e-10
2.700540054005400634e+03,2.700540054005400634e+03,5.467626762676267305e+01,5.467626762676267305e+01,1.062903063405838990e-10
2.700810081008100497e+03,2.700810081008100497e+03,5.468106810681067742e+01,5.468106810681067742e+01,1.063009085924298612e-10
2.701080108010800814e+03,2.701080108010800814e+03,5.468586858685868179e+01,5.468586858685868179e+01,1.063115108442758364e-10
2.701350135013501585e+03,2.701350135013501585e+03,5.469066906690669327e+01,5.469066906690669327e+01,1.063221130961218632e-10
2.701620162016201448e+03,2.701620162016201448e+03,5.469546954695468344e+01,5.469546954695468344e+01,1.063327153479678126e-10
2.701890189018901765e+03,2.701890189018901765e+03,5.470027002700270202e+01,5.470027002700270202e+01,1.063433175998138136e-10
2.702160216021602082e+03,2.702160216021602082e+03,5.470507050705070640e+01,5.470507050705070640e+01,1.063539198516598017e-10
2.702430243024301944e+03,2.702430243024301944e+03,5.470987098709870367e+01,5.470987098709870367e+01,1.063645221035058027e-10
2.702700270027002716e+03,2.702700270027002716e+03,5.471467146714670804e+01,5.471467146714670804e+01,1.063751243553517779e-10
2.702970297029702579e+03,2.702970297029702579e+03,5.471947194719471952e+01,5.471947194719471952e+01,1.063857266071977401e-10
2.703240324032403350e+03,2.703240324032403350e+03,5.472427242724271679e+01,5.472427242724271679e+01,1.063963288590437799e-10
2.703510351035103668e+03,2.703510351035103668e+03,5.472907290729072827e+01,5.472907290729072827e+01,1.064069311108897809e-10
2.703780378037803530e+03,2.703780378037803530e+03,5.473387338733873264e+01,5.473387338733873264e+01,1.064175333627357432e-10
2.704050405040503847e+03,2.704050405040503847e+03,5.473867386738674412e+01,5.473867386738674412e+01,1.064281356145817442e-10
2.704320432043204164e+03,2.704320432043204164e+03,5.474347434743474139e+01,5.474347434743474139e+01,1.064387378664277194e-10
2.704590459045904026e+03,2.704590459045904026e+03,5.474827482748274576e+01,5.474827482748274576e+01,1.064493401182736816e-10
2.704860486048605253e+03,2.704860486048605253e+03,5.475307530753075724e+01,5.475307530753075724e+01,1.064599423701197085e-10
2.705130513051305115e+03,2.705130513051305115e+03,5.475787578757875451e+01,5.475787578757875451e+01,1.064705446219657095e-10
2.705400540054005432e+03,2.705400540054005432e+03,5.476267626762676599e+01,5.476267626762676599e+01,1.064811468738116847e-10
2.705670567056705750e+03,2.705670567056705750e+03,5.476747674767477037e+01,5.476747674767477037e+01,1.064917491256576728e-10
2.705940594059405612e+03,2.705940594059405612e+03,5.477227722772277474e+01,5.477227722772277474e+01,1.065023513775036738e-10
2.706210621062105929e+03,2.706210621062105929e+03,5.477707770777077201e+01,5.477707770777077201e+01,1.065129536293496490e-10
2.706480648064806246e+03,2.706480648064806246e+03,5.478187818781879059e+01,5.478187818781879059e+01,1.065235558811956371e-10
2.706750675067506108e+03,2.706750675067506108e+03,5.478667866786678786e+01,5.478667866786678786e+01,1.065341581330415864e-10
2.707020702070207335e+03,2.707020702070207335e+03,5.479147914791477803e+01,5.479147914791477803e+01,1.065447603848876521e-10
2.707290729072907197e+03,2.707290729072907197e+03,5.479627962796279661e+01,5.479627962796279661e+01,1.065553626367336143e-10
2.707560756075607515e+03,2.707560756075607515e+03,5.480108010801080098e+01,5.480108010801080098e+01,1.065659648885795895e-10
2.707830783078307832e+03,2.707830783078307832e+03,5.480588058805881246e+01,5.480588058805881246e+01,1.065765671404256163e-10
2.708100810081007694e+03,2.708100810081007694e+03,5.481068106810680263e+01,5.481068106810680263e+01,1.065871693922715786e-10
2.708370837083708011e+03,2.708370837083708011e+03,5.481548154815481411e+01,5.481548154815481411e+01,1.065977716441175408e-10
2.708640864086408783e+03,2.708640864086408783e+03,5.482028202820281848e+01,5.482028202820281848e+01,1.066083738959635806e-10
2.708910891089108645e+03,2.708910891089108645e+03,5.482508250825082285e+01,5.482508250825082285e+01,1.066189761478095558e-10
2.709180918091809417e+03,2.709180918091809417e+03,5.482988298829882723e+01,5.482988298829882723e+01,1.066295783996555439e-10
2.709450945094509279e+03,2.709450945094509279e+03,5.483468346834682450e+01,5.483468346834682450e+01,1.066401806515015191e-10
2.709720972097209597e+03,2.709720972097209597e+03,5.483948394839484308e+01,5.483948394839484308e+01,1.066507829033475201e-10
2.709990999099909914e+03,2.709990999099909914e+03,5.484428442844284035e+01,5.484428442844284035e+01,1.066613851551935082e-10
2.710261026102609776e+03,2.710261026102609776e+03,5.484908490849084473e+01,5.484908490849084473e+01,1.066719874070394575e-10
2.710531053105310548e+03,2.710531053105310548e+03,5.485388538853884910e+01,5.485388538853884910e+01,1.066825896588855232e-10
2.710801080108010865e+03,2.710801080108010865e+03,5.485868586858686058e+01,5.485868586858686058e+01,1.066931919107314854e-10
2.711071107110710727e+03,2.711071107110710727e+03,5.486348634863485074e+01,5.486348634863485074e+01,1.067037941625774477e-10
2.711341134113411499e+03,2.711341134113411499e+03,5.486828682868286933e+01,5.486828682868286933e+01,1.067143964144234874e-10
2.711611161116111361e+03,2.711611161116111361e+03,5.487308730873087370e+01,5.487308730873087370e+01,1.067249986662694497e-10
2.711881188118811679e+03,2.711881188118811679e+03,5.487788778877887097e+01,5.487788778877887097e+01,1.067356009181154249e-10
2.712151215121512450e+03,2.712151215121512450e+03,5.488268826882688245e+01,5.488268826882688245e+01,1.067462031699614259e-10
2.712421242124212313e+03,2.712421242124212313e+03,5.488748874887488682e+01,5.488748874887488682e+01,1.067568054218074269e-10
2.712691269126912630e+03,2.712691269126912630e+03,5.489228922892288409e+01,5.489228922892288409e+01,1.067674076736534150e-10
2.712961296129612947e+03,2.712961296129612947e+03,5.489708970897089557e+01,5.489708970897089557e+01,1.067780099254993902e-10
2.713231323132312809e+03,2.713231323132312809e+03,5.490189018901890705e+01,5.490189018901890705e+01,1.067886121773453912e-10
2.713501350135013581e+03,2.713501350135013581e+03,5.490669066906691143e+01,5.490669066906691143e+01,1.067992144291913922e-10
2.713771377137713444e+03,2.713771377137713444e+03,5.491149114911490869e+01,5.491149114911490869e+01,1.068098166810373545e-10
2.714041404140414215e+03,2.714041404140414215e+03,5.491629162916291307e+01,5.491629162916291307e+01,1.068204189328833555e-10
2.714311431143114532e+03,2.714311431143114532e+03,5.492109210921093165e+01,5.492109210921093165e+01,1.068310211847293824e-10
2.714581458145814395e+03,2.714581458145814395e+03,5.492589258925892182e+01,5.492589258925892182e+01,1.068416234365753317e-10
2.714851485148514712e+03,2.714851485148514712e+03,5.493069306930693330e+01,5.493069306930693330e+01,1.068522256884213198e-10
2.715121512151215029e+03,2.715121512151215029e+03,5.493549354935493767e+01,5.493549354935493767e+01,1.068628279402673208e-10
2.715391539153914891e+03,2.715391539153914891e+03,5.494029402940294204e+01,5.494029402940294204e+01,1.068734301921132960e-10
2.715661566156616118e+03,2.715661566156616118e+03,5.494509450945093931e+01,5.494509450945093931e+01,1.068840324439593228e-10
2.715931593159315980e+03,2.715931593159315980e+03,5.494989498949895790e+01,5.494989498949895790e+01,1.068946346958053239e-10
2.716201620162016297e+03,2.716201620162016297e+03,5.495469546954695517e+01,5.495469546954695517e+01,1.069052369476512861e-10
2.716471647164716614e+03,2.716471647164716614e+03,5.495949594959495954e+01,5.495949594959495954e+01,1.069158391994972613e-10
2.716741674167416477e+03,2.716741674167416477e+03,5.496429642964296391e+01,5.496429642964296391e+01,1.069264414513432235e-10
2.717011701170116794e+03,2.717011701170116794e+03,5.496909690969096829e+01,5.496909690969096829e+01,1.069370437031892375e-10
2.717281728172817111e+03,2.717281728172817111e+03,5.497389738973897977e+01,5.497389738973897977e+01,1.069476459550352256e-10
2.717551755175516973e+03,2.717551755175516973e+03,5.497869786978696993e+01,5.497869786978696993e+01,1.069582482068811878e-10
2.717821782178218200e+03,2.717821782178218200e+03,5.498349834983498141e+01,5.498349834983498141e+01,1.069688504587272405e-10
2.718091809180918062e+03,2.718091809180918062e+03,5.498829882988298579e+01,5.498829882988298579e+01,1.069794527105732028e-10
2.718361836183618379e+03,2.718361836183618379e+03,5.499309930993100437e+01,5.499309930993100437e+01,1.069900549624191909e-10
2.718631863186318697e+03,2.718631863186318697e+03,5.499789978997899453e+01,5.499789978997899453e+01,1.070006572142652048e-10
2.718901890189018559e+03,2.718901890189018559e+03,5.500270027002699180e+01,5.500270027002699180e+01,1.070112594661111671e-10
2.719171917191718876e+03,2.719171917191718876e+03,5.500750075007501039e+01,5.500750075007501039e+01,1.070218617179571423e-10
2.719441944194419648e+03,2.719441944194419648e+03,5.501230123012300766e+01,5.501230123012300766e+01,1.070324639698031433e-10
2.719711971197119510e+03,2.719711971197119510e+03,5.501710171017101203e+01,5.501710171017101203e+01,1.070430662216491572e-10
2.719981998199819827e+03,2.719981998199819827e+03,5.502190219021901640e+01,5.502190219021901640e+01,1.070536684734951324e-10
2.720252025202520144e+03,2.720252025202520144e+03,5.502670267026702788e+01,5.502670267026702788e+01,1.070642707253411076e-10
2.720522052205220007e+03,2.720522052205220007e+03,5.503150315031502515e+01,5.503150315031502515e+01,1.070748729771871086e-10
2.720792079207920779e+03,2.720792079207920779e+03,5.503630363036303663e+01,5.503630363036303663e+01,1.070854752290330967e-10
2.721062106210620641e+03,2.721062106210620641e+03,5.504110411041104101e+01,5.504110411041104101e+01,1.070960774808790460e-10
2.721332133213321413e+03,2.721332133213321413e+03,5.504590459045903827e+01,5.504590459045903827e+01,1.071066797327250729e-10
2.721602160216021730e+03,2.721602160216021730e+03,5.505070507050704975e+01,5.505070507050704975e+01,1.071172819845710997e-10
2.721872187218721592e+03,2.721872187218721592e+03,5.505550555055505413e+01,5.505550555055505413e+01,1.071278842364170620e-10
2.722142214221421909e+03,2.722142214221421909e+03,5.506030603060306561e+01,5.506030603060306561e+01,1.071384864882630113e-10
2.722412241224122226e+03,2.722412241224122226e+03,5.506510651065106288e+01,5.506510651065106288e+01,1.071490887401090382e-10
2.722682268226822089e+03,2.722682268226822089e+03,5.506990699069907436e+01,5.506990699069907436e+01,1.071596909919550004e-10
2.722952295229523315e+03,2.722952295229523315e+03,5.507470747074707873e+01,5.507470747074707873e+01,1.071702932438010144e-10
2.723222322232223178e+03,2.723222322232223178e+03,5.507950795079507600e+01,5.507950795079507600e+01,1.071808954956470154e-10
2.723492349234923495e+03,2.723492349234923495e+03,5.508430843084308037e+01,5.508430843084308037e+01,1.071914977474930035e-10
2.723762376237623812e+03,2.723762376237623812e+03,5.508910891089109896e+01,5.508910891089109896e+01,1.072020999993389787e-10
2.724032403240323674e+03,2.724032403240323674e+03,5.509390939093908912e+01,5.509390939093908912e+01,1.072127022511849409e-10
2.724302430243023991e+03,2.724302430243023991e+03,5.509870987098708639e+01,5.509870987098708639e+01,1.072233045030309678e-10
2.724572457245724308e+03,2.724572457245724308e+03,5.510351035103510497e+01,5.510351035103510497e+01,1.072339067548769430e-10
2.724842484248424171e+03,2.724842484248424171e+03,5.510831083108310935e+01,5.510831083108310935e+01,1.072445090067229052e-10
2.725112511251125397e+03,2.725112511251125397e+03,5.511311131113110662e+01,5.511311131113110662e+01,1.072551112585689709e-10
2.725382538253825260e+03,2.725382538253825260e+03,5.511791179117911099e+01,5.511791179117911099e+01,1.072657135104149331e-10
2.725652565256525577e+03,2.725652565256525577e+03,5.512271227122712247e+01,5.512271227122712247e+01,1.072763157622609083e-10
2.725922592259225894e+03,2.725922592259225894e+03,5.512751275127512685e+01,5.512751275127512685e+01,1.072869180141069351e-10
2.726192619261925756e+03,2.726192619261925756e+03,5.513231323132313122e+01,5.513231323132313122e+01,1.072975202659528845e-10
2.726462646264626073e+03,2.726462646264626073e+03,5.513711371137113559e+01,5.513711371137113559e+01,1.073081225177988726e-10
2.726732673267326845e+03,2.726732673267326845e+03,5.514191419141914707e+01,5.514191419141914707e+01,1.073187247696448736e-10
2.727002700270026708e+03,2.727002700270026708e+03,5.514671467146713724e+01,5.514671467146713724e+01,1.073293270214908746e-10
2.727272727272727479e+03,2.727272727272727479e+03,5.515151515151514872e+01,5.515151515151514872e+01,1.073399292733368756e-10
2.727542754275427342e+03,2.727542754275427342e+03,5.515631563156315309e+01,5.515631563156315309e+01,1.073505315251828379e-10
2.727812781278127659e+03,2.727812781278127659e+03,5.516111611161117168e+01,5.516111611161117168e+01,1.073611337770288389e-10
2.728082808280827976e+03,2.728082808280827976e+03,5.516591659165916894e+01,5.516591659165916894e+01,1.073717360288748141e-10
2.728352835283527838e+03,2.728352835283527838e+03,5.517071707170715911e+01,5.517071707170715911e+01,1.073823382807207763e-10
2.728622862286228610e+03,2.728622862286228610e+03,5.517551755175517769e+01,5.517551755175517769e+01,1.073929405325667903e-10
2.728892889288928927e+03,2.728892889288928927e+03,5.518031803180317496e+01,5.518031803180317496e+01,1.074035427844127913e-10
2.729162916291628790e+03,2.729162916291628790e+03,5.518511851185117933e+01,5.518511851185117933e+01,1.074141450362587535e-10
2.729432943294329561e+03,2.729432943294329561e+03,5.518991899189918371e+01,5.518991899189918371e+01,1.074247472881047546e-10
2.729702970297029424e+03,2.729702970297029424e+03,5.519471947194719519e+01,5.519471947194719519e+01,1.074353495399507556e-10
2.729972997299729741e+03,2.729972997299729741e+03,5.519951995199519246e+01,5.519951995199519246e+01,1.074459517917967437e-10
2.730243024302430513e+03,2.730243024302430513e+03,5.520432043204320394e+01,5.520432043204320394e+01,1.074565540436427447e-10
2.730513051305130375e+03,2.730513051305130375e+03,5.520912091209120831e+01,5.520912091209120831e+01,1.074671562954887457e-10
2.730783078307830692e+03,2.730783078307830692e+03,5.521392139213921979e+01,5.521392139213921979e+01,1.074777585473347209e-10
2.731053105310531009e+03,2.731053105310531009e+03,5.521872187218721706e+01,5.521872187218721706e+01,1.074883607991807090e-10
2.731323132313230872e+03,2.731323132313230872e+03,5.522352235223522143e+01,5.522352235223522143e+01,1.074989630510266583e-10
2.731593159315931644e+03,2.731593159315931644e+03,5.522832283228323291e+01,5.522832283228323291e+01,1.075095653028727110e-10
2.731863186318631506e+03,2.731863186318631506e+03,5.523312331233123018e+01,5.523312331233123018e+01,1.075201675547186603e-10
2.732133213321332278e+03,2.732133213321332278e+03,5.523792379237924166e+01,5.523792379237924166e+01,1.075307698065646614e-10
2.732403240324032595e+03,2.732403240324032595e+03,5.524272427242724604e+01,5.524272427242724604e+01,1.075413720584106882e-10
2.732673267326732457e+03,2.732673267326732457e+03,5.524752475247525041e+01,5.524752475247525041e+01,1.075519743102566505e-10
2.732943294329432774e+03,2.732943294329432774e+03,5.525232523252324768e+01,5.525232523252324768e+01,1.075625765621026257e-10
2.733213321332133091e+03,2.733213321332133091e+03,5.525712571257126626e+01,5.525712571257126626e+01,1.075731788139486525e-10
2.733483348334832954e+03,2.733483348334832954e+03,5.526192619261925643e+01,5.526192619261925643e+01,1.075837810657946148e-10
2.733753375337534180e+03,2.733753375337534180e+03,5.526672667266725369e+01,5.526672667266725369e+01,1.075943833176406287e-10
2.734023402340234043e+03,2.734023402340234043e+03,5.527152715271527228e+01,5.527152715271527228e+01,1.076049855694865910e-10
2.734293429342934360e+03,2.734293429342934360e+03,5.527632763276327665e+01,5.527632763276327665e+01,1.076155878213326178e-10
2.734563456345634677e+03,2.734563456345634677e+03,5.528112811281128103e+01,5.528112811281128103e+01,1.076261900731785672e-10
2.734833483348334539e+03,2.734833483348334539e+03,5.528592859285927830e+01,5.528592859285927830e+01,1.076367923250245294e-10
2.735103510351034856e+03,2.735103510351034856e+03,5.529072907290728978e+01,5.529072907290728978e+01,1.076473945768705563e-10
2.735373537353735173e+03,2.735373537353735173e+03,5.529552955295529415e+01,5.529552955295529415e+01,1.076579968287165315e-10
