Copper Capacitance (F),Graphene Capacitance (F),Final Capacitance (F)
4.2e-11,1.7040550301042252e-11,1.2122229704744809e-11
4.2e-11,1.705115255288824e-11,1.2127594064822002e-11
4.2e-11,1.7061754804734228e-11,1.2132956498972789e-11
4.2e-11,1.7072357056580223e-11,1.2138317008234167e-11
4.2e-11,1.7082959308426208e-11,1.2143675593642372e-11
4.2e-11,1.7093561560272196e-11,1.2149032256232913e-11
4.2e-11,1.7104163812118187e-11,1.2154386997040547e-11
4.2e-11,1.7114766063964175e-11,1.2159739817099295e-11
4.2e-11,1.7125368315810166e-11,1.216509071744243e-11
4.2e-11,1.7135970567656154e-11,1.2170439699102482e-11
4.2e-11,1.7146572819502143e-11,1.2175786763111253e-11
4.2e-11,1.7157175071348137e-11,1.2181131910499795e-11
4.2e-11,1.7167777323194125e-11,1.2186475142298418e-11
4.2e-11,1.717837957504012e-11,1.2191816459536706e-11
4.2e-11,1.7188981826886105e-11,1.2197155863243493e-11
4.2e-11,1.7199584078732086e-11,1.220249335444688e-11
4.2e-11,1.7210186330578084e-11,1.2207828934174244e-11
4.2e-11,1.7220788582424072e-11,1.2213162603452205e-11
4.2e-11,1.723139083427006e-11,1.221849436330666e-11
4.2e-11,1.7241993086116055e-11,1.2223824214762775e-11
4.2e-11,1.725259533796204e-11,1.2229152158844966e-11
4.2e-11,1.726319758980803e-11,1.2234478196576939e-11
4.2e-11,1.7273799841654022e-11,1.223980232898165e-11
4.2e-11,1.728440209350001e-11,1.2245124557081325e-11
4.2e-11,1.7295004345346005e-11,1.225044488189747e-11
4.2e-11,1.7305606597191993e-11,1.2255763304450846e-11
4.2e-11,1.731620884903798e-11,1.2261079825761498e-11
4.2e-11,1.7326811100883976e-11,1.2266394446848732e-11
4.1e-11,1.733741335272996e-11,1.218487256478032e-11
4.1e-11,1.734801560457595e-11,1.2190108479573256e-11
4.1e-11,1.7358617856421943e-11,1.2195342491905537e-11
4.1e-11,1.7369220108267928e-11,1.2200574602813848e-11
4.1e-11,1.7379822360113923e-11,1.2205804813334144e-11
4.1e-11,1.7390424611959908e-11,1.2211033124501604e-11
4.1e-11,1.7401026863805896e-11,1.2216259537350677e-11
4.1e-11,1.741162911565189e-11,1.222148405291504e-11
4.1e-11,1.7422231367497878e-11,1.2226706672227634e-11
4.1e-11,1.7432833619343863e-11,1.2231927396320648e-11
4.1e-11,1.7443435871189855e-11,1.2237146226225517e-11
4.1e-11,1.7454038123035852e-11,1.2242363162972939e-11
4.1e-11,1.7464640374881844e-11,1.2247578207592845e-11
4.1e-11,1.7475242626727832e-11,1.2252791361114432e-11
4.1e-11,1.7485844878573817e-11,1.2258002624566148e-11
4.1e-11,1.7496447130419808e-11,1.2263211998975704e-11
4.1e-11,1.75070493822658e-11,1.2268419485370054e-11
4.1e-11,1.7517651634111784e-11,1.2273625084775408e-11
4.1e-11,1.752825388595778e-11,1.2278828798217249e-11
4.1e-11,1.7538856137803764e-11,1.2284030626720288e-11
4.1e-11,1.754945838964976e-11,1.2289230571308525e-11
4.1e-11,1.7560060641495746e-11,1.229442863300519e-11
4.2e-11,1.7570662893341734e-11,1.2388108603754284e-11
4.2e-11,1.758126514518773e-11,1.2393377923387802e-11
4.2e-11,1.7591867397033717e-11,1.239864536804554e-11
4.2e-11,1.7602469648879705e-11,1.2403910938728085e-11
4.2e-11,1.76130719007257e-11,1.2409174636435303e-11
4.2e-11,1.7623674152571688e-11,1.2414436462166341e-11
4.2e-11,1.7634276404417676e-11,1.2419696416919653e-11
4.2e-11,1.7644878656263667e-11,1.2424954501692967e-11
4.2e-11,1.7655480908109655e-11,1.2430210717483307e-11
4.2e-11,1.7666083159955647e-11,1.2435465065286996e-11
4.2e-11,1.7676685411801635e-11,1.2440717546099632e-11
4.2e-11,1.7687287663647623e-11,1.2445968160916127e-11
4.2e-11,1.7697889915493617e-11,1.2451216910730666e-11
4.2e-11,1.7708492167339602e-11,1.2456463796536739e-11
4.2e-11,1.771909441918559e-11,1.246170881932713e-11
4.2e-11,1.7729696671031585e-11,1.2466951980093921e-11
4.2e-11,1.7740298922877576e-11,1.247219327982848e-11
4.2e-11,1.7750901174723564e-11,1.2477432719521472e-11
4.2e-11,1.7761503426569552e-11,1.2482670300162868e-11
4.2e-11,1.7772105678415537e-11,1.248790602274193e-11
4.2e-11,1.7782707930261532e-11,1.249313988824723e-11
4.2e-11,1.779331018210752e-11,1.2498371897666618e-11
4.2e-11,1.7803912433953508e-11,1.2503602051987257e-11
4.2e-11,1.78145146857995e-11,1.2508830352195613e-11
4.2e-11,1.7825116937645487e-11,1.251405679927744e-11
4.2e-11,1.783571918949148e-11,1.2519281394217807e-11
4.2e-11,1.784632144133747e-11,1.2524504138001078e-11
4.2e-11,1.7856923693183458e-11,1.2529725031610914e-11
4.2e-11,1.7867525945029446e-11,1.2534944076030293e-11
4.2e-11,1.7878128196875434e-11,1.2540161272241486e-11
4.2e-11,1.7888730448721432e-11,1.2545376621226078e-11
4.2e-11,1.789933270056742e-11,1.2550590123964942e-11
4.2e-11,1.790993495241341e-11,1.255580178143827e-11
4.2e-11,1.79205372042594e-11,1.2561011594625564e-11
4.2e-11,1.7931139456105388e-11,1.256621956450562e-11
4.2e-11,1.7941741707951376e-11,1.2571425692056553e-11
4.2e-11,1.795234395979737e-11,1.257662997825578e-11
4.2e-11,1.7962946211643355e-11,1.2581832424080025e-11
4.2e-11,1.7973548463489343e-11,1.2587033030505327e-11
4.2e-11,1.7984150715335335e-11,1.2592231798507034e-11
4.2e-11,1.7994752967181326e-11,1.25974287290598e-11
4.2e-11,1.800535521902732e-11,1.2602623823137594e-11
4.2e-11,1.8015957470873302e-11,1.260781708171369e-11
4.2e-11,1.802655972271929e-11,1.2613008505760687e-11
4.2e-11,1.8037161974565288e-11,1.2618198096250491e-11
4.2e-11,1.804776422641128e-11,1.2623385854154316e-11
4.2e-11,1.8058366478257264e-11,1.2628571780442693e-11
4.2e-11,1.8068968730103252e-11,1.2633755876085473e-11
4.2e-11,1.807957098194924e-11,1.2638938142051822e-11
4.2e-11,1.8090173233795232e-11,1.2644118579310215e-11
4.2e-11,1.8100775485641217e-11,1.2649297188828447e-11
4.2e-11,1.8111377737487208e-11,1.2654473971573635e-11
4.2e-11,1.81219799893332e-11,1.2659648928512206e-11
4.2e-11,1.813258224117919e-11,1.2664822060609911e-11
4.2e-11,1.8143184493025176e-11,1.2669993368831814e-11
4.2e-11,1.8153786744871173e-11,1.2675162854142312e-11
4.2e-11,1.8164388996717158e-11,1.2680330517505102e-11
4.2e-11,1.8174991248563143e-11,1.2685496359883212e-11
4.2e-11,1.8185593500409144e-11,1.269066038223901e-11
4.2e-11,1.819619575225513e-11,1.2695822585534149e-11
4.2e-11,1.8206798004101123e-11,1.2700982970729633e-11
4.2e-11,1.8217400255947108e-11,1.2706141538785771e-11
4.2e-11,1.8228002507793096e-11,1.2711298290662215e-11
4.2e-11,1.8238604759639088e-11,1.2716453227317929e-11
4.2e-11,1.8249207011485076e-11,1.27216063497112e-11
4.2e-11,1.8259809263331064e-11,1.2726757658799649e-11
4.2e-11,1.8270411515177055e-11,1.2731907155540218e-11
4.2e-11,1.8281013767023047e-11,1.2737054840889176e-11
4.2e-11,1.829161601886904e-11,1.274220071580212e-11
4.2e-11,1.830221827071503e-11,1.2747344781233975e-11
4.2e-11,1.831282052256101e-11,1.2752487038138988e-11
4.2e-11,1.832342277440701e-11,1.2757627487470757e-11
4.2e-11,1.8334025026253e-11,1.2762766130182184e-11
4.2e-11,1.8344627278098985e-11,1.2767902967225509e-11
4.2e-11,1.8355229529944976e-11,1.2773037999552312e-11
4.2e-11,1.8365831781790964e-11,1.2778171228113495e-11
4.2e-11,1.8376434033636956e-11,1.2783302653859297e-11
4.2e-11,1.8387036285482944e-11,1.2788432277739287e-11
4.1e-11,1.8397638537328932e-11,1.269921159502727e-11
4.1e-11,1.8408240789174926e-11,1.2704262276247989e-11
4.1e-11,1.8418843041020915e-11,1.2709311155057496e-11
4.1e-11,1.8429445292866903e-11,1.2714358232420447e-11
4.1e-11,1.8440047544712897e-11,1.271940350930082e-11
4.1e-11,1.845064979655888e-11,1.2724446986661873e-11
4.2e-11,1.8461252048404873e-11,1.2824289272280477e-11
4.2e-11,1.8471854300250858e-11,1.2829404515338596e-11
4.2e-11,1.8482456552096846e-11,1.2834517965047098e-11
4.2e-11,1.8493058803942847e-11,1.2839629622348917e-11
4.2e-11,1.8503661055788835e-11,1.2844739488186308e-11
4.2e-11,1.8514263307634824e-11,1.284984756350089e-11
4.2e-11,1.8524865559480812e-11,1.2854953849233602e-11
4.2e-11,1.85354678113268e-11,1.2860058346324737e-11
4.2e-11,1.854607006317279e-11,1.2865161055713923e-11
4.2e-11,1.8556672315018782e-11,1.2870261978340134e-11
4.2e-11,1.8567274566864767e-11,1.2875361115141678e-11
4.2e-11,1.8577876818710765e-11,1.2880458467056225e-11
4.2e-11,1.8588479070556756e-11,1.2885554035020763e-11
4.2e-11,1.859908132240274e-11,1.289064781997164e-11
4.2e-11,1.8609683574248733e-11,1.289573982284455e-11
4.2e-11,1.8620285826094724e-11,1.2900830044574532e-11
4.2e-11,1.863088807794071e-11,1.2905918486095953e-11
4.2e-11,1.8641490329786703e-11,1.2911005148342555e-11
4.2e-11,1.8652092581632688e-11,1.2916090032247406e-11
4.2e-11,1.866269483347868e-11,1.2921173138742934e-11
4.2e-11,1.8673297085324668e-11,1.2926254468760906e-11
4.2e-11,1.8683899337170656e-11,1.2931334023232444e-11
4.2e-11,1.869450158901665e-11,1.2936411803088015e-11
4.2e-11,1.8705103840862638e-11,1.2941487809257439e-11
4.2e-11,1.8715706092708623e-11,1.2946562042669886e-11
4.2e-11,1.872630834455462e-11,1.2951634504253883e-11
4.2e-11,1.8736910596400603e-11,1.2956705194937287e-11
4.2e-11,1.8747512848246604e-11,1.2961774115647345e-11
4.2e-11,1.8758115100092592e-11,1.2966841267310614e-11
4.2e-11,1.8768717351938577e-11,1.2971906650853034e-11
4.2e-11,1.8779319603784568e-11,1.297697026719989e-11
4.2e-11,1.878992185563056e-11,1.2982032117275824e-11
4.2e-11,1.8800524107476544e-11,1.2987092202004824e-11
4.2e-11,1.8811126359322532e-11,1.2992150522310241e-11
4.2e-11,1.8821728611168524e-11,1.2997207079114787e-11
4.2e-11,1.8832330863014515e-11,1.3002261873340522e-11
4.2e-11,1.8842933114860503e-11,1.3007314905908863e-11
4.2e-11,1.8853535366706488e-11,1.3012366177740592e-11
4.2e-11,1.8864137618552482e-11,1.301741568975585e-11
4.2e-11,1.887473987039848e-11,1.3022463442874126e-11
4.2e-11,1.888534212224446e-11,1.3027509438014265e-11
4.2e-11,1.8895944374090456e-11,1.3032553676094508e-11
4.2e-11,1.890654662593644e-11,1.3037596158032405e-11
4.2e-11,1.8917148877782426e-11,1.3042636884744907e-11
4.2e-11,1.8927751129628424e-11,1.3047675857148316e-11
4.2e-11,1.893835338147441e-11,1.305271307615828e-11
4.2e-11,1.8948955633320403e-11,1.3057748542689836e-11
4.3e-11,1.895955788516639e-11,1.315795362150792e-11
4.3e-11,1.8970160137012376e-11,1.3163059189907372e-11
4.3e-11,1.8980762388858368e-11,1.3168163011618985e-11
4.3e-11,1.899136464070436e-11,1.3173265087538951e-11
4.3e-11,1.9001966892550347e-11,1.317836541856286e-11
4.3e-11,1.901256914439634e-11,1.3183464005585685e-11
4.3e-11,1.9023171396242326e-11,1.3188560849501779e-11
4.3e-11,1.903377364808832e-11,1.3193655951204894e-11
4.3e-11,1.9044375899934312e-11,1.3198749311588166e-11
4.3e-11,1.9054978151780297e-11,1.320384093154412e-11
4.3e-11,1.906558040362629e-11,1.320893081196468e-11
4.3e-11,1.907618265547228e-11,1.3214018953741145e-11
4.3e-11,1.9086784907318265e-11,1.3219105357764216e-11
4.3e-11,1.9097387159164256e-11,1.322419002492399e-11
4.3e-11,1.9107989411010247e-11,1.3229272956109945e-11
4.3e-11,1.911859166285624e-11,1.3234354152210952e-11
4.3e-11,1.9129193914702224e-11,1.3239433614115287e-11
4.3e-11,1.913979616654821e-11,1.3244511342710609e-11
4.3e-11,1.9150398418394206e-11,1.3249587338883979e-11
4.3e-11,1.91610006702402e-11,1.3254661603521848e-11
4.3e-11,1.9171602922086182e-11,1.3259734137510052e-11
4.3e-11,1.9182205173932177e-11,1.3264804941733848e-11
4.3e-11,1.9192807425778165e-11,1.3269874017077869e-11
4.3e-11,1.920340967762416e-11,1.3274941364426152e-11
4.3e-11,1.9214011929470148e-11,1.3280006984662125e-11
4.3e-11,1.9224614181316133e-11,1.3285070878668627e-11
4.3e-11,1.9235216433162127e-11,1.3290133047327884e-11
4.3e-11,1.9245818685008115e-11,1.3295193491521528e-11
4.3e-11,1.92564209368541e-11,1.3300252212130582e-11
4.3e-11,1.9267023188700088e-11,1.3305309210035475e-11
4.3e-11,1.927762544054608e-11,1.3310364486116041e-11
4.3e-11,1.9288227692392074e-11,1.3315418041251506e-11
4.3e-11,1.9298829944238062e-11,1.3320469876320501e-11
4.3e-11,1.930943219608405e-11,1.3325519992201056e-11
4.3e-11,1.9320034447930048e-11,1.3330568389770615e-11
4.3e-11,1.9330636699776036e-11,1.3335615069906006e-11
4.3e-11,1.934123895162202e-11,1.334066003348347e-11
4.3e-11,1.935184120346801e-11,1.3345703281378664e-11
4.3e-11,1.9362443455314004e-11,1.3350744814466632e-11
4.3e-11,1.9373045707159992e-11,1.3355784633621833e-11
4.3e-11,1.9383647959005983e-11,1.3360822739718125e-11
4.3e-11,1.9394250210851968e-11,1.336585913362877e-11
4.3e-11,1.940485246269796e-11,1.3370893816226453e-11
4.3e-11,1.941545471454395e-11,1.3375926788383248e-11
4.3e-11,1.9426056966389936e-11,1.3380958050970642e-11
4.3e-11,1.9436659218235933e-11,1.3385987604859536e-11
4.3e-11,1.9447261470081918e-11,1.3391015450920229e-11
4.2e-11,1.9457863721927903e-11,1.3297407798269884e-11
4.2e-11,1.9468465973773894e-11,1.3302358501143865e-11
4.2e-11,1.947906822561989e-11,1.3307307496490384e-11
4.2e-11,1.9489670477465884e-11,1.3312254785192693e-11
4.2e-11,1.950027272931187e-11,1.3317200368133431e-11
4.2e-11,1.9510874981157856e-11,1.3322144246194642e-11
4.2e-11,1.9521477233003848e-11,1.3327086420257746e-11
4.2e-11,1.953207948484984e-11,1.3332026891203564e-11
4.2e-11,1.9542681736695827e-11,1.333696565991231e-11
4.2e-11,1.9553283988541815e-11,1.3341902727263588e-11
4.2e-11,1.9563886240387803e-11,1.33468380941364e-11
4.2e-11,1.95744884922338e-11,1.3351771761409147e-11
4.2e-11,1.958509074407979e-11,1.3356703729959603e-11
4.2e-11,1.959569299592577e-11,1.336163400066496e-11
4.2e-11,1.960629524777177e-11,1.3366562574401811e-11
4.2e-11,1.9616897499617757e-11,1.337148945204612e-11
4.2e-11,1.962749975146374e-11,1.3376414634473266e-11
4.2e-11,1.9638102003309736e-11,1.3381338122558028e-11
4.2e-11,1.9648704255155724e-11,1.3386259917174571e-11
4.2e-11,1.9659306507001716e-11,1.3391180019196466e-11
4.2e-11,1.9669908758847704e-11,1.3396098429496686e-11
4.3e-11,1.968051101069369e-11,1.3501197737769737e-11
4.3e-11,1.9691113262539686e-11,1.3506186542633187e-11
4.3e-11,1.9701715514385675e-11,1.351117366037962e-11
4.3e-11,1.9712317766231656e-11,1.3516159091864716e-11
4.3e-11,1.972292001807765e-11,1.3521142837943587e-11
4.3e-11,1.973352226992364e-11,1.3526124899470741e-11
4.3e-11,1.9744124521769624e-11,1.3531105277300135e-11
4.3e-11,1.9754726773615625e-11,1.3536083972285143e-11
4.3e-11,1.9765329025461616e-11,1.3541060985278547e-11
4.3e-11,1.9775931277307607e-11,1.3546036317132565e-11
4.3e-11,1.9786533529153595e-11,1.3551009968698842e-11
4.3e-11,1.9797135780999584e-11,1.3555981940828444e-11
4.3e-11,1.980773803284557e-11,1.3560952234371857e-11
4.3e-11,1.9818340284691563e-11,1.3565920850179008e-11
4.3e-11,1.9828942536537548e-11,1.3570887789099228e-11
4.3e-11,1.9839544788383536e-11,1.3575853051981295e-11
4.3e-11,1.9850147040229527e-11,1.3580816639673407e-11
4.3e-11,1.986074929207552e-11,1.3585778553023191e-11
4.3e-11,1.9871351543921507e-11,1.359073879287769e-11
4.3e-11,1.988195379576749e-11,1.3595697360083394e-11
4.3e-11,1.9892556047613486e-11,1.3600654255486217e-11
4.3e-11,1.990315829945948e-11,1.36056094799315e-11
4.3e-11,1.9913760551305462e-11,1.3610563034264003e-11
4.3e-11,1.992436280315146e-11,1.361551491932794e-11
4.3e-11,1.9934965054997448e-11,1.3620465135966935e-11
4.3e-11,1.994556730684344e-11,1.3625413685024064e-11
4.3e-11,1.9956169558689428e-11,1.3630360567341813e-11
4.3e-11,1.9966771810535416e-11,1.3635305783762115e-11
4.3e-11,1.9977374062381407e-11,1.3640249335126334e-11
4.3e-11,1.9987976314227395e-11,1.3645191222275267e-11
4.3e-11,1.9998578566073383e-11,1.3650131446049136e-11
4.3e-11,2.000918081791937e-11,1.3655070007287613e-11
4.3e-11,2.0019783069765363e-11,1.36600069068298e-11
4.3e-11,2.003038532161136e-11,1.3664942145514226e-11
4.3e-11,2.0040987573457345e-11,1.3669875724178863e-11
4.3e-11,2.005158982530333e-11,1.3674807643661111e-11
4.3e-11,2.0062192077149328e-11,1.3679737904797832e-11
4.3e-11,2.007279432899532e-11,1.3684666508425289e-11
4.3e-11,2.0083396580841304e-11,1.3689593455379205e-11
4.3e-11,2.0093998832687292e-11,1.3694518746494744e-11
4.3e-11,2.0104601084533284e-11,1.3699442382606497e-11
4.3e-11,2.0115203336379275e-11,1.3704364364548502e-11
4.3e-11,2.0125805588225263e-11,1.3709284693154228e-11
4.3e-11,2.0136407840071248e-11,1.3714203369256595e-11
4.3e-11,2.0147010091917242e-11,1.3719120393687961e-11
4.3e-11,2.015761234376323e-11,1.372403576728012e-11
4.3e-11,2.0168214595609215e-11,1.3728949490864304e-11
4.3e-11,2.0178816847455216e-11,1.373386156527121e-11
4.3e-11,2.01894190993012e-11,1.373877199133094e-11
4.3e-11,2.0200021351147186e-11,1.3743680769873069e-11
4.3e-11,2.021062360299318e-11,1.3748587901726614e-11
4.3e-11,2.022122585483917e-11,1.3753493387720016e-11
4.3e-11,2.0231828106685163e-11,1.3758397228681182e-11
4.3e-11,2.024243035853115e-11,1.3763299425437446e-11
4.3e-11,2.0253032610377143e-11,1.3768199978815602e-11
4.3e-11,2.026363486222313e-11,1.3773098889641878e-11
4.3e-11,2.027423711406912e-11,1.3777996158741956e-11
4.3e-11,2.0284839365915107e-11,1.3782891786940966e-11
4.3e-11,2.0295441617761092e-11,1.3787785775063475e-11
4.3e-11,2.0306043869607087e-11,1.3792678123933511e-11
4.3e-11,2.031664612145308e-11,1.379756883437454e-11
4.3e-11,2.0327248373299063e-11,1.380245790720947e-11
4.3e-11,2.0337850625145057e-11,1.3807345343260684e-11
4.3e-11,2.034845287699105e-11,1.3812231143349992e-11
4.3e-11,2.035905512883704e-11,1.3817115308298656e-11
4.3e-11,2.036965738068303e-11,1.3821997838927396e-11
4.3e-11,2.0380259632529016e-11,1.3826878736056375e-11
4.3e-11,2.0390861884375007e-11,1.383175800050522e-11
4.3e-11,2.0401464136221e-11,1.3836635633092994e-11
4.3e-11,2.0412066388066984e-11,1.384151163463822e-11
4.3e-11,2.0422668639912975e-11,1.3846386005958875e-11
4.3e-11,2.0433270891758966e-11,1.3851258747872392e-11
4.3e-11,2.044387314360496e-11,1.3856129861195649e-11
4.3e-11,2.0454475395450943e-11,1.3860999346744974e-11
4.3e-11,2.0465077647296937e-11,1.386586720533617e-11
4.3e-11,2.047567989914293e-11,1.3870733437784481e-11
4.3e-11,2.048628215098892e-11,1.3875598044904598e-11
4.3e-11,2.0496884402834908e-11,1.3880461027510686e-11
4.3e-11,2.0507486654680893e-11,1.3885322386416353e-11
4.2e-11,2.0518088906526884e-11,1.3784166297254832e-11
4.2e-11,2.0528691158372875e-11,1.3788950523014546e-11
4.2e-11,2.053929341021886e-11,1.3793733126639962e-11
4.2e-11,2.0549895662064848e-11,1.3798514108955936e-11
4.2e-11,2.056049791391084e-11,1.3803293470786779e-11
4.2e-11,2.057110016575683e-11,1.3808071212956217e-11
4.3e-11,2.0581702417602822e-11,1.3919306503373873e-11
4.3e-11,2.0592304669448807e-11,1.3924154901901176e-11
4.3e-11,2.06029069212948e-11,1.3929001684026192e-11
4.3e-11,2.0613509173140796e-11,1.3933846850557117e-11
4.3e-11,2.062411142498677e-11,1.3938690402301608e-11
4.3e-11,2.063471367683277e-11,1.3943532340066804e-11
4.3e-11,2.0645315928678764e-11,1.3948372664659282e-11
4.3e-11,2.0655918180524742e-11,1.3953211376885084e-11
4.3e-11,2.0666520432370743e-11,1.3958048477549744e-11
4.3e-11,2.0677122684216725e-11,1.396288396745821e-11
4.3e-11,2.068772493606272e-11,1.3967717847414942e-11
4.3e-11,2.069832718790871e-11,1.3972550118223837e-11
4.3e-11,2.0708929439754692e-11,1.3977380780688262e-11
4.3e-11,2.071953169160069e-11,1.3982209835611058e-11
4.3e-11,2.0730133943446675e-11,1.3987037283794513e-11
4.3e-11,2.0740736195292663e-11,1.3991863126040406e-11
4.3e-11,2.0751338447138654e-11,1.3996687363149964e-11
4.3e-11,2.0761940698984643e-11,1.4001509995923888e-11
4.3e-11,2.077254295083064e-11,1.4006331025162347e-11
4.3e-11,2.0783145202676625e-11,1.4011150451664968e-11
4.3e-11,2.0793747454522607e-11,1.4015968276230863e-11
4.3e-11,2.0804349706368608e-11,1.4020784499658608e-11
4.3e-11,2.0814951958214596e-11,1.4025599122746232e-11
4.3e-11,2.082555421006058e-11,1.4030412146291258e-11
4.3e-11,2.0836156461906572e-11,1.4035223571090663e-11
4.3e-11,2.0846758713752563e-11,1.4040033397940901e-11
4.3e-11,2.085736096559856e-11,1.4044841627637898e-11
4.3e-11,2.0867963217444543e-11,1.404964826097704e-11
4.3e-11,2.0878565469290528e-11,1.4054453298753201e-11
4.3e-11,2.088916772113653e-11,1.4059256741760729e-11
4.3e-11,2.089976997298251e-11,1.4064058590793417e-11
4.3e-11,2.09103722248285e-11,1.4068858846644564e-11
4.3e-11,2.0920974476674493e-11,1.4073657510106928e-11
4.3e-11,2.093157672852048e-11,1.4078454581972735e-11
4.3e-11,2.094217898036648e-11,1.4083250063033704e-11
4.3e-11,2.095278123221246e-11,1.4088043954081e-11
4.3e-11,2.096338348405845e-11,1.40928362559053e-11
4.3e-11,2.0973985735904443e-11,1.4097626969296733e-11
4.3e-11,2.098458798775043e-11,1.4102416095044904e-11
4.3e-11,2.0995190239596423e-11,1.4107203633938904e-11
4.3e-11,2.1005792491442408e-11,1.4111989586767295e-11
4.3e-11,2.10163947432884e-11,1.4116773954318121e-11
4.3e-11,2.1026996995134384e-11,1.4121556737378898e-11
4.3e-11,2.1037599246980375e-11,1.4126337936736634e-11
